##BLOCKS= 1          
Plate:	Plate#1 - RV	1.3	TimeFormat		Luminescence	Raw	FALSE	50	12.5	0.25				1	450	1	12	96	405	Automatic	435			6	Automatic			1	8	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
5	29.90	15881.925019	10727.877244	3585.809883	5215.578743	6546.708467	8313.028553	727.346036	932.130181	87.396901	121.527471	 	 	4669.47674	2792.262194	4370.827822	4217.237119	3253.031446	2630.139925	454.300827	428.702858	112.994828	130.060114	 	 	12929.424853	9661.244458	4055.113725	4020.9825	7314.671853	7527.995526	1145.447216	1145.447216	112.994828	155.658047	 	 	18774.733741	19218.472021	3509.014811	3295.695318	1853.661363	2314.428507	778.542053	778.542053	266.582457	61.798977	 	 	399.396401	263.422201	771.059645	970.488964	254.357258	190.902663	9.603923	181.837723	109.318211	27.73379	 	 	11703.681564	9120.052263	5131.351388	4732.485316	1677.558021	1586.908014	517.240775	345.006711	91.188337	45.863659	 	 	825.449441	1324.023206	662.280093	1369.34815	462.851056	308.746925	54.928594	145.577964	0.53899	36.798725	 	 	4152.317788	3554.021642	2565.930088	2973.857251	943.294046	1441.86808	290.617034	317.811871	9.603923	190.902663	 	 	
5.25	29.90	14533.668226	9345.522217	3654.072193	3910.056059	6000.60292	6870.959324	812.672738	1025.989649	70.331618	87.396901	 	 	4097.777763	2655.73817	3585.809883	3167.703729	2536.279723	1956.053972	223.919215	377.506928	240.984511	27.668417	 	 	10608.414096	7766.918303	4046.580918	3159.170959	6768.564261	7024.552014	1299.035618	974.79357	121.527471	87.396901	 	 	15830.725232	16436.590197	3235.9659	3125.039883	1247.839471	1930.455815	616.421376	624.95404	61.798977	104.462185	 	 	399.396401	326.876817	535.370685	471.916008	73.058465	172.772782	0.53899	27.73379	9.603923	54.928594	 	 	8639.591244	8412.959056	4179.513106	3862.234603	1160.853484	1269.633285	462.851056	390.331451	0	0	 	 	888.90422	1061.138715	952.359018	1033.943786	372.201554	480.980961	73.058465	118.383149	18.668857	0.53899	 	 	3544.956561	3418.045474	2810.686294	2448.084605	1206.178395	1070.203692	172.772782	317.811871	109.318211	9.603923	 	 	
5.5	29.90	12400.368619	9166.328729	3329.826422	3457.818113	5778.747957	6674.702165	787.074724	872.401451	78.864259	147.125402	 	 	4191.63868	2314.428507	3756.465701	3133.572651	2613.074431	1768.334228	377.506928	300.713057	53.266336	70.331618	 	 	10215.892814	7911.978696	3713.801733	2920.253549	6077.398925	6589.373024	1043.055011	1085.718424	164.190691	27.668417	 	 	14909.131252	13987.541413	2553.345211	2510.681493	1367.297168	1597.680064	360.441621	454.300827	53.266336	87.396901	 	 	471.916008	245.292315	363.136606	526.30573	199.967604	136.513025	91.188337	145.577964	18.668857	73.058465	 	 	9120.052263	7669.607134	3726.258243	3454.305777	1432.803088	952.359018	254.357258	281.55209	181.837723	27.73379	 	 	707.6049	907.034161	626.020255	1024.87881	480.980961	399.396401	127.448087	73.058465	27.73379	36.798725	 	 	3273.004322	3717.193155	2158.003689	2022.028392	925.164103	925.164103	272.487145	281.55209	73.058465	0	 	 	
5.75	29.90	12477.16702	7724.253501	2954.38459	3867.392059	5096.118806	6026.201585	565.225399	957.728213	138.592758	147.125402	 	 	3773.531291	2118.175708	3363.957532	2945.851829	2485.083267	1845.128648	462.833484	326.311011	44.733696	147.125402	 	 	9925.768872	6785.630101	3577.277096	2655.73817	6265.122613	5906.741176	676.150031	1196.643337	2.0705	44.733696	 	 	14124.07298	14516.601741	2587.476192	2365.62492	1230.774092	1580.614655	454.300827	351.908968	164.190691	112.994828	 	 	345.006711	227.162429	499.110867	390.331451	73.058465	45.863659	118.383149	54.928594	0.53899	0	 	 	8458.285475	7198.214545	3798.778957	3671.867722	1033.943786	1015.813835	490.045914	408.46135	82.123401	0.53899	 	 	743.864752	1124.593563	435.656201	1206.178395	345.006711	308.746925	100.253274	73.058465	63.993529	0	 	 	3100.768079	3517.761322	2049.223445	1876.98817	834.514408	571.630508	136.513025	236.227372	54.928594	0	 	 	
6	29.90	11777.449319	7937.5776	2493.616009	3261.56422	5582.491843	5642.221945	607.888712	684.682698	172.723337	70.331618	 	 	3176.236499	2263.232106	3099.44158	2758.131179	2425.354085	1947.521253	317.778359	266.582457	53.266336	2.0705	 	 	9277.258013	6691.767998	3125.039883	2706.934668	5838.478116	5855.543878	1153.979902	744.411373	112.994828	155.658047	 	 	13168.353922	12562.49861	2433.886824	1776.86694	923.597504	1665.941712	599.356049	454.300827	104.462185	61.798977	 	 	263.422201	317.811871	435.656201	508.175821	145.577964	109.318211	45.863659	18.668857	36.798725	73.058465	 	 	8204.457651	7515.497906	3572.151804	3073.572895	1024.87881	925.164103	408.46135	181.837723	100.253274	45.863659	 	 	870.774282	834.514408	480.980961	979.553937	444.721153	435.656201	0.53899	18.668857	54.928594	36.798725	 	 	3427.110549	3363.655031	2112.678581	1577.843015	644.150173	589.760422	236.227372	263.422201	73.058465	0	 	 	
6.25	29.90	11222.79674	7792.517188	2724.00017	3543.145951	4933.994716	6085.931816	505.496776	701.748032	70.331618	121.527471	 	 	3526.08038	2126.708434	2647.205421	2741.065674	2425.354085	1793.932365	343.376315	334.843663	121.527471	87.396901	 	 	9456.451598	6555.241378	2869.056997	2655.73817	5864.07676	5684.886314	880.934125	718.813367	130.060114	112.994828	 	 	13014.756631	12733.161897	2365.62492	2476.550526	940.662858	1461.156835	548.160077	309.245708	70.331618	10.603139	 	 	345.006711	218.097487	381.266502	490.045914	145.577964	154.642903	27.73379	227.162429	54.928594	27.73379	 	 	7515.497906	6744.953403	3318.329671	3744.388419	725.734825	626.020255	263.422201	190.902663	18.668857	18.668857	 	 	662.280093	761.99468	616.955296	1006.74886	335.941764	363.136606	0	100.253274	190.902663	82.123401	 	 	3100.768079	3372.720103	1985.768328	1822.598111	689.474976	771.059645	181.837723	145.577964	18.668857	9.603923	 	 	
6.5	29.90	11436.124478	7545.061429	2433.886824	3125.039883	5036.388863	5505.696024	539.627416	778.542053	121.527471	95.929543	 	 	3133.572651	2169.372072	3406.621427	2519.214236	2288.830305	1691.539836	334.843663	317.778359	121.527471	112.994828	 	 	9072.465536	6145.662064	2928.786309	2468.017785	5719.017815	5693.419189	949.195535	735.878704	61.798977	61.798977	 	 	12468.633863	12707.562395	2408.288607	2348.559448	1008.924288	1606.212769	488.431458	556.692738	61.798977	104.462185	 	 	209.032545	190.902663	272.487145	453.786104	154.642903	36.798725	154.642903	100.253274	9.603923	0	 	 	7651.476631	7470.171683	3137.028329	3137.028329	1070.203692	734.799788	354.071658	335.941764	9.603923	18.668857	 	 	916.099132	1033.943786	562.565552	861.709313	190.902663	335.941764	0	9.603923	27.73379	0	 	 	3454.305777	3399.915325	1559.713019	1532.518027	526.30573	598.82538	181.837723	181.837723	0	82.123401	 	 	
6.75	29.90	10386.554149	6956.288582	2391.223131	3159.170959	4848.6663	5949.4056	659.0847	624.95404	95.929543	61.798977	 	 	3184.769269	2160.839344	3073.84328	2834.92597	2160.839344	1751.268805	368.974274	368.974274	19.135777	164.190691	 	 	8722.612194	6870.959324	2954.38459	2203.502989	5420.367369	5471.564558	650.552034	752.944043	104.462185	275.115107	 	 	12451.56755	12673.429731	2135.241161	2288.830305	1017.456968	1316.101004	496.964117	650.552034	53.266336	215.386568	 	 	335.941764	363.136606	372.201554	635.085214	163.707843	272.487145	109.318211	73.058465	0	0	 	 	8159.131285	6364.214772	2819.751344	2584.060168	970.488964	635.085214	399.396401	263.422201	18.668857	82.123401	 	 	780.12461	771.059645	644.150173	1079.26867	290.617034	526.30573	100.253274	100.253274	27.73379	27.73379	 	 	2964.792194	2738.165908	1731.948043	1441.86808	798.254541	526.30573	91.188337	73.058465	45.863659	54.928594	 	 	
7	29.90	11649.452437	7382.935404	2630.139925	2851.991483	5010.790322	5548.360364	778.542053	812.672738	206.853921	138.592758	 	 	3491.949243	2305.895773	2758.131179	2280.297572	2135.241161	1973.119412	351.908968	334.843663	78.864259	189.788628	 	 	8927.404322	6956.288582	2570.410701	2254.699374	5522.761759	5471.564558	1000.391608	727.346036	181.255982	104.462185	 	 	13125.687996	12059.042741	2194.970259	2194.970259	923.597504	1341.699084	232.451863	479.8988	147.125402	95.929543	 	 	245.292315	399.396401	580.695465	526.30573	9.603923	36.798725	63.993529	36.798725	45.863659	45.863659	 	 	7551.758891	6690.562129	3100.768079	2747.230955	1106.463604	671.345054	227.162429	354.071658	27.73379	18.668857	 	 	653.215133	607.890338	526.30573	861.709313	263.422201	372.201554	36.798725	127.448087	82.123401	0	 	 	2828.816394	2937.597027	1423.738095	1985.768328	607.890338	879.839251	118.383149	236.227372	9.603923	63.993529	 	 	
7.25	29.90	11623.85307	7340.270682	2613.074431	2800.794948	5010.790322	5377.703055	531.094755	932.130181	27.668417	147.125402	 	 	3381.023089	2374.157657	2706.934668	2493.616009	2075.512081	1845.128648	394.572236	343.376315	104.462185	112.994828	 	 	8321.561537	6427.247755	2561.877956	2382.690394	5002.257475	5804.346594	855.336102	650.552034	215.386568	121.527471	 	 	12980.623916	12280.904497	2399.755869	2007.250296	932.130181	1128.381845	479.8988	437.235514	164.190691	70.331618	 	 	326.876817	254.357258	390.331451	471.916008	91.188337	227.162429	190.902663	9.603923	82.123401	18.668857	 	 	7569.889386	6871.866428	3028.247597	2656.580503	907.034161	752.929716	209.032545	154.642903	0	172.772782	 	 	1024.87881	752.929716	553.500596	1033.943786	263.422201	390.331451	145.577964	91.188337	36.798725	54.928594	 	 	3563.086722	2375.56434	1731.948043	1804.468094	653.215133	707.6049	163.707843	163.707843	73.058465	172.772782	 	 	
7.5	29.90	11401.992025	7510.929624	2613.074431	2399.755869	4882.797662	5531.294627	659.0847	974.79357	130.060114	138.592758	 	 	3338.359199	1913.390379	2792.262194	2997.0484	1725.670673	1793.932365	411.637546	522.562095	70.331618	36.201056	 	 	8159.434898	6512.576828	2877.589755	2288.830305	5420.367369	5326.50589	915.064827	983.326249	189.788628	87.396901	 	 	12639.297072	12920.891677	2015.783018	1913.390379	1051.587693	1427.026042	309.245708	710.2807	138.592758	61.798977	 	 	263.422201	263.422201	499.110867	553.500596	190.902663	82.123401	54.928594	73.058465	18.668857	0	 	 	7923.434334	6645.236078	2683.775634	2439.019571	852.644344	689.474976	263.422201	127.448087	0	0	 	 	644.150173	752.929716	553.500596	734.799788	218.097487	272.487145	9.603923	27.73379	0.53899	0	 	 	3408.980399	2901.33681	1614.103012	1668.493018	1006.74886	626.020255	118.383149	363.136606	109.318211	0.53899	 	 	
7.75	29.90	11512.922518	7101.348402	2297.363039	3090.908813	4857.19914	5906.741176	505.496776	863.868776	240.984511	223.919215	 	 	3133.572651	2109.642982	2732.532922	2800.794948	1802.465078	1708.605254	411.637546	394.572236	164.190691	78.864259	 	 	8517.820271	6418.714849	2962.917352	2613.074431	5667.820565	4823.067782	957.728213	949.195535	112.994828	164.190691	 	 	12664.896565	12221.172462	2212.035719	1913.390379	880.934125	1162.512588	445.76817	351.908968	138.592758	27.668417	 	 	136.513025	190.902663	254.357258	499.110867	154.642903	127.448087	27.73379	0	100.253274	36.798725	 	 	7597.085131	6763.08383	2293.979071	2692.840679	725.734825	1052.073738	190.902663	381.266502	54.928594	0	 	 	771.059645	653.215133	752.929716	907.034161	227.162429	381.266502	109.318211	63.993529	36.798725	0	 	 	3127.963266	2819.751344	1677.558021	1886.053181	680.410015	462.851056	18.668857	190.902663	27.73379	27.73379	 	 	
8	29.90	11035.068515	7596.259148	2553.345211	2638.672673	4993.724629	4882.797662	522.562095	633.486704	19.135777	19.135777	 	 	3270.096994	2254.699374	2391.223131	2493.616009	1734.203384	1990.184853	394.572236	394.572236	36.201056	130.060114	 	 	8475.155313	6000.60292	2920.253549	2587.476192	5053.454559	5403.301643	812.672738	855.336102	172.723337	138.592758	 	 	12724.62873	11657.98556	2126.708434	2194.970259	991.858928	1452.624136	531.094755	531.094755	104.462185	78.864259	 	 	290.617034	109.318211	571.630508	372.201554	27.73379	172.772782	36.798725	63.993529	0	27.73379	 	 	6944.388189	6137.58495	2774.426098	2955.727138	761.99468	1024.87881	408.46135	236.227372	91.188337	118.383149	 	 	698.539938	752.929716	462.851056	1061.138715	245.292315	390.331451	73.058465	82.123401	9.603923	73.058465	 	 	2774.426098	2738.165908	1523.453031	1713.818034	662.280093	607.890338	218.097487	100.253274	54.928594	27.73379	 	 	
8.25	29.90	11231.329846	6853.893476	2280.297572	2647.205421	4541.484293	5002.257475	411.637546	829.738083	36.201056	53.266336	 	 	3474.883677	1623.278179	2433.886824	2638.672673	1913.390379	2066.979356	496.964117	317.778359	70.331618	164.190691	 	 	8236.231711	6930.689801	2433.886824	2903.18803	5019.323169	5070.520257	855.336102	659.0847	61.798977	112.994828	 	 	12639.297072	11871.31375	1862.194079	2126.708434	829.738083	1247.839471	411.637546	360.441621	112.994828	121.527471	 	 	345.006711	163.707843	444.721153	263.422201	63.993529	127.448087	154.642903	0	18.668857	109.318211	 	 	7180.084081	6382.345168	2846.946496	3073.572895	807.319507	653.215133	290.617034	181.837723	18.668857	63.993529	 	 	698.539938	616.955296	589.760422	879.839251	227.162429	490.045914	45.863659	0	18.668857	109.318211	 	 	2747.230955	2439.019571	1704.75303	1704.75303	626.020255	562.565552	181.837723	290.617034	0	0	 	 	
8.5	29.90	10804.675018	7289.073027	2280.297572	2903.18803	4396.426284	5044.921711	420.170202	915.064827	198.321274	206.853921	 	 	3534.613165	2433.886824	2322.961241	2724.00017	1973.119412	1503.820334	351.908968	130.060114	61.798977	130.060114	 	 	8321.561537	5770.215078	3022.64669	2604.541684	4720.673741	4567.082776	795.607395	684.682698	147.125402	95.929543	 	 	12502.766493	11751.849937	2860.52424	2084.044806	957.728213	1281.970235	522.562095	667.617365	121.527471	147.125402	 	 	127.448087	181.837723	490.045914	281.55209	27.73379	209.032545	154.642903	36.798725	0	36.798725	 	 	6808.409906	6735.88819	2701.905724	2792.556195	761.99468	970.488964	181.837723	118.383149	0.53899	27.73379	 	 	707.6049	852.644344	499.110867	861.709313	317.811871	209.032545	45.863659	127.448087	27.73379	0	 	 	2783.491146	2928.531973	1478.128055	1650.363015	535.370685	526.30573	91.188337	299.68198	0.53899	63.993529	 	 	
8.75	29.90	11035.068515	7391.46835	2468.017785	2792.262194	4430.557571	5659.287691	735.878704	676.150031	112.994828	181.255982	 	 	3560.211522	2118.175708	2869.056997	2433.886824	1981.652132	1981.652132	462.833484	300.713057	87.396901	130.060114	 	 	8509.287279	6299.254211	2672.803668	2493.616009	5283.841596	5104.651656	599.356049	787.074724	87.396901	61.798977	 	 	12545.432289	12084.642162	1990.184853	2118.175708	863.868776	1444.091438	377.506928	360.441621	87.396901	112.994828	 	 	299.68198	218.097487	508.175821	363.136606	218.097487	45.863659	0	63.993529	27.73379	27.73379	 	 	7633.346129	6318.888789	2511.539857	2484.344747	644.150173	852.644344	227.162429	181.837723	36.798725	0.53899	 	 	653.215133	780.12461	462.851056	870.774282	281.55209	435.656201	109.318211	181.837723	9.603923	73.058465	 	 	2910.401864	2638.450417	1505.323039	1523.453031	979.553937	635.085214	109.318211	227.162429	172.772782	0.53899	 	 	
9	29.90	10122.029141	6845.360553	2834.92597	2706.934668	4336.696545	5403.301643	607.888712	932.130181	121.527471	61.798977	 	 	2997.0484	1921.923097	2613.074431	2817.860458	1998.717574	1563.549248	283.647756	206.853921	147.125402	147.125402	 	 	8287.429602	5881.142525	2851.991483	2425.354085	5096.118806	4925.461873	889.4668	676.150031	172.723337	36.201056	 	 	12127.307871	11239.862951	2425.354085	1973.119412	940.662858	1273.437543	633.486704	377.506928	0	70.331618	 	 	372.201554	209.032545	426.591251	471.916008	100.253274	100.253274	172.772782	91.188337	9.603923	63.993529	 	 	7361.388787	7107.562241	2710.970769	3236.744049	807.319507	743.864752	444.721153	245.292315	100.253274	136.513025	 	 	626.020255	771.059645	326.876817	771.059645	290.617034	372.201554	100.253274	73.058465	54.928594	45.863659	 	 	2647.515459	2819.751344	1577.843015	1550.648021	508.175821	562.565552	63.993529	199.967604	127.448087	45.863659	 	 	
9.25	29.90	10719.344159	6930.689801	2263.232106	2297.363039	4370.827822	5258.243023	488.431458	778.542053	130.060114	112.994828	 	 	3577.277096	1810.997791	2476.550526	2391.223131	1938.988534	1657.409005	249.517159	420.170202	44.733696	147.125402	 	 	8415.424387	6427.247755	2672.803668	2544.812467	4916.92903	4703.608073	889.4668	812.672738	112.994828	104.462185	 	 	12255.305052	12451.56755	2220.568449	2186.43753	1196.643337	1153.979902	394.572236	539.627416	104.462185	104.462185	 	 	199.967604	390.331451	399.396401	499.110867	45.863659	109.318211	54.928594	36.798725	36.798725	0.53899	 	 	7624.280879	6201.041276	2865.076599	2856.011547	979.553937	852.644344	290.617034	118.383149	190.902663	45.863659	 	 	571.630508	789.189575	462.851056	1115.528583	272.487145	571.630508	163.707843	18.668857	82.123401	0	 	 	2783.491146	2511.539857	1650.363015	1813.533102	807.319507	562.565552	181.837723	199.967604	45.863659	0	 	 	
9.5	29.90	10087.896907	7724.253501	2212.035719	3048.244984	3969.785674	4575.615605	403.104891	659.0847	155.658047	147.125402	 	 	3517.547595	1964.586692	2834.92597	2689.869167	2041.381186	1708.605254	360.441621	309.245708	147.125402	61.798977	 	 	8202.099791	6367.517424	2681.336417	2032.848463	5019.323169	4737.739411	1025.989649	778.542053	95.929543	198.321274	 	 	12306.503946	12315.037096	1930.455815	2075.512081	1230.774092	1256.372162	462.833484	377.506928	44.733696	2.0705	 	 	100.253274	181.837723	399.396401	299.68198	172.772782	27.73379	172.772782	0	73.058465	73.058465	 	 	6962.518634	7189.149313	2511.539857	2556.865049	780.12461	897.96919	218.097487	109.318211	9.603923	82.123401	 	 	462.851056	771.059645	499.110867	743.864752	453.786104	209.032545	154.642903	127.448087	45.863659	82.123401	 	 	2547.80001	2729.100861	1759.14306	1605.038012	626.020255	662.280093	73.058465	145.577964	54.928594	27.73379	 	 	
9.75	29.90	10096.429965	7161.078946	2280.297572	2664.270918	4413.491927	5352.104471	548.160077	804.140066	87.396901	27.668417	 	 	3270.096994	1938.988534	2536.279723	2322.961241	2237.633911	1802.465078	360.441621	403.104891	104.462185	87.396901	 	 	7519.462575	6649.103419	2485.083267	2177.904801	5036.388863	4643.878244	496.964117	821.20541	130.060114	104.462185	 	 	11436.124478	11273.995377	2143.773888	2066.979356	1043.055011	1153.979902	343.376315	462.833484	87.396901	112.994828	 	 	290.617034	245.292315	345.006711	562.565552	154.642903	245.292315	91.188337	172.772782	45.863659	18.668857	 	 	7225.410244	6536.453594	2756.296002	2991.987364	897.96919	761.99468	335.941764	199.967604	9.603923	45.863659	 	 	490.045914	761.99468	553.500596	1043.008762	209.032545	299.68198	27.73379	100.253274	227.162429	0	 	 	3046.377715	2565.930088	1178.983447	1876.98817	916.099132	626.020255	91.188337	209.032545	0	45.863659	 	 	
10	29.90	10727.877244	7417.067188	2152.306616	2169.372072	4618.279752	4942.52756	386.039582	1179.577962	112.994828	104.462185	 	 	2988.515638	2442.419564	2638.672673	2263.232106	1879.259511	1776.86694	351.908968	343.376315	19.135777	215.386568	 	 	8125.30299	6495.51101	2297.363039	2032.848463	4891.330504	5275.308738	838.270756	897.999476	189.788628	27.668417	 	 	10548.682548	12127.307871	2305.895773	1896.324944	1025.989649	1409.960647	411.637546	386.039582	78.864259	198.321274	 	 	272.487145	127.448087	490.045914	354.071658	236.227372	100.253274	18.668857	0	27.73379	27.73379	 	 	6826.540339	6137.58495	2411.82447	2828.816394	816.384474	1006.74886	272.487145	91.188337	0	0.53899	 	 	616.955296	689.474976	471.916008	1242.43833	163.707843	317.811871	100.253274	118.383149	27.73379	0	 	 	3001.052422	2692.840679	1568.778017	1677.558021	598.82538	444.721153	73.058465	109.318211	109.318211	0	 	 	
10.25	29.90	9900.16972	6614.971763	2493.616009	2476.550526	4114.843381	5061.987408	462.833484	812.672738	138.592758	61.798977	 	 	2954.38459	1887.792227	2382.690394	2689.869167	1938.988534	1819.530505	300.713057	258.049808	53.266336	53.266336	 	 	7758.385342	6094.464707	2741.065674	2502.148751	4942.52756	4584.148433	582.290723	1025.989649	138.592758	36.201056	 	 	11615.319949	11547.054989	1828.063219	2271.764839	897.999476	1230.774092	462.833484	377.506928	198.321274	130.060114	 	 	290.617034	281.55209	453.786104	390.331451	100.253274	63.993529	145.577964	73.058465	54.928594	18.668857	 	 	7098.497013	6599.910036	2593.125208	2520.604895	626.020255	888.90422	290.617034	299.68198	45.863659	0	 	 	671.345054	852.644344	535.370685	1278.698271	308.746925	218.097487	0.53899	0	209.032545	45.863659	 	 	2574.995128	2266.783987	1450.933073	1731.948043	580.695465	399.396401	154.642903	281.55209	0.53899	9.603923	 	 	
10.5	29.90	9814.839237	6905.091023	2374.157657	2527.746979	4387.893463	4806.002105	505.496776	1171.045275	121.527471	121.527471	 	 	3261.56422	1793.932365	2834.92597	2741.065674	1751.268805	1870.726794	377.506928	368.974274	53.266336	215.386568	 	 	8406.891398	5898.208292	2775.196686	2280.297572	4532.951467	4814.534943	804.140066	744.411373	95.929543	147.125402	 	 	11273.995377	11803.048705	2331.493976	2160.839344	1077.18574	1034.52233	411.637546	573.758061	155.658047	198.321274	 	 	299.68198	317.811871	562.565552	254.357258	54.928594	236.227372	54.928594	36.798725	91.188337	9.603923	 	 	6735.88819	6382.345168	2565.930088	2538.734971	635.085214	771.059645	345.006711	100.253274	0	0	 	 	580.695465	752.929716	562.565552	1233.373345	471.916008	426.591251	45.863659	0.53899	91.188337	54.928594	 	 	2774.426098	2692.840679	1505.323039	1713.818034	979.553937	517.240775	245.292315	172.772782	0.53899	27.73379	 	 	
10.75	29.90	9925.768872	6794.163022	2194.970259	2877.589755	3995.384085	4899.863345	590.823386	752.944043	181.255982	206.853921	 	 	3705.268941	2246.166642	2630.139925	2322.961241	1623.278179	1870.726794	292.180407	403.104891	36.201056	130.060114	 	 	7783.984226	6009.135808	2305.895773	2664.270918	4891.330504	4865.73198	838.270756	829.738083	130.060114	130.060114	 	 	12468.633863	11419.058251	2186.43753	2212.035719	1000.391608	1102.783791	377.506928	428.702858	53.266336	155.658047	 	 	308.746925	236.227372	453.786104	580.695465	136.513025	127.448087	73.058465	27.73379	9.603923	0	 	 	6708.692552	6092.259014	2593.125208	2411.82447	626.020255	834.514408	199.967604	227.162429	91.188337	36.798725	 	 	761.99468	680.410015	580.695465	952.359018	417.5263	399.396401	9.603923	63.993529	163.707843	100.253274	 	 	2593.125208	2710.970769	1623.168012	1632.233012	689.474976	689.474976	36.798725	100.253274	0	0	 	 	
11	29.90	9934.301923	6666.169249	2220.568449	2621.607178	4123.376191	4874.264821	718.813367	693.215365	27.668417	138.592758	 	 	3218.900355	1700.072545	2570.410701	2459.485044	1793.932365	1640.343591	437.235514	181.255982	130.060114	232.451863	 	 	8005.841358	5676.353439	2749.598426	1938.988534	5300.907313	4933.994716	821.20541	642.019369	61.798977	36.201056	 	 	11359.326467	11555.588108	2049.913909	1810.997791	966.260891	1299.035618	343.376315	624.95404	121.527471	70.331618	 	 	444.721153	299.68198	417.5263	426.591251	73.058465	82.123401	100.253274	0	63.993529	0	 	 	6790.279475	6527.388389	2593.125208	2538.734971	453.786104	725.734825	326.876817	209.032545	36.798725	0.53899	 	 	698.539938	761.99468	698.539938	1169.918466	209.032545	245.292315	181.837723	118.383149	63.993529	36.798725	 	 	2665.645546	2529.669933	1595.973013	1704.75303	589.760422	499.110867	209.032545	163.707843	181.837723	73.058465	 	 	
11.25	29.90	10267.0912	6811.228864	2365.62492	2416.821346	3730.867319	4865.73198	420.170202	974.79357	104.462185	172.723337	 	 	2783.729439	1930.455815	2698.401917	2792.262194	2203.502989	1742.736094	360.441621	300.713057	27.668417	95.929543	 	 	8278.89662	6043.267364	2399.755869	2203.502989	5189.980179	4660.943908	940.662858	744.411373	121.527471	206.853921	 	 	11589.720586	11726.250557	2536.279723	1904.857661	974.79357	940.662858	326.311011	437.235514	53.266336	87.396901	 	 	317.811871	172.772782	435.656201	508.175821	127.448087	45.863659	18.668857	0	0	18.668857	 	 	6781.21426	6536.453594	2303.044099	3191.418716	743.864752	816.384474	426.591251	299.68198	45.863659	63.993529	 	 	535.370685	644.150173	417.5263	1115.528583	290.617034	145.577964	236.227372	73.058465	82.123401	36.798725	 	 	2629.385374	2720.035815	1469.06306	1423.738095	598.82538	725.734825	163.707843	254.357258	91.188337	0	 	 	
11.5	29.90	9575.914075	7084.282535	1973.119412	2476.550526	4396.426284	4507.352988	582.290723	778.542053	130.060114	95.929543	 	 	2809.327703	2007.250296	2578.943446	2109.642982	2049.913909	1887.792227	326.311011	317.778359	112.994828	155.658047	 	 	7835.182005	5821.412354	2416.821346	2536.279723	5027.856016	4797.469267	642.019369	804.140066	61.798977	155.658047	 	 	11606.786828	11751.849937	2263.232106	2058.446632	795.607395	1043.055011	479.8988	573.758061	44.733696	147.125402	 	 	308.746925	199.967604	263.422201	372.201554	118.383149	236.227372	100.253274	63.993529	9.603923	0	 	 	6527.388389	6065.063457	2457.14964	2856.011547	553.500596	598.82538	254.357258	136.513025	0	27.73379	 	 	662.280093	598.82538	544.43564	743.864752	345.006711	462.851056	54.928594	136.513025	82.123401	0	 	 	2846.946496	2656.580503	1133.658543	1305.893231	635.085214	553.500596	63.993529	245.292315	9.603923	18.668857	 	 	
11.75	29.90	9268.724989	6597.905937	2169.372072	2954.38459	3764.998496	4985.191783	787.074724	582.290723	53.266336	138.592758	 	 	2800.794948	2058.446632	2715.467419	2715.467419	2066.979356	1819.530505	258.049808	343.376315	104.462185	138.592758	 	 	7527.995526	6051.800253	1998.717574	2433.886824	5053.454559	4788.936429	889.4668	710.2807	78.864259	198.321274	 	 	11299.5947	13083.022079	2203.502989	2118.175708	1017.456968	991.858928	326.311011	505.496776	70.331618	27.668417	 	 	145.577964	218.097487	462.851056	453.786104	82.123401	236.227372	227.162429	145.577964	27.73379	73.058465	 	 	5901.890185	5593.67434	2493.409783	2547.80001	934.229074	616.955296	263.422201	118.383149	45.863659	91.188337	 	 	734.799788	807.319507	480.980961	961.423991	354.071658	399.396401	145.577964	36.798725	82.123401	0	 	 	2765.36105	2865.076599	1487.193049	1541.583024	535.370685	508.175821	127.448087	308.746925	190.902663	0	 	 	
12	29.90	9644.178378	6922.156874	2263.232106	2476.550526	4695.075239	4652.411076	522.562095	531.094755	112.994828	138.592758	 	 	2800.794948	1964.586692	2664.270918	2271.764839	1956.053972	2024.31574	326.311011	266.582457	0	138.592758	 	 	7724.253501	6324.852913	2758.131179	2331.493976	5138.783061	4268.434008	915.064827	872.401451	70.331618	189.788628	 	 	11589.720586	10872.939731	2382.690394	2263.232106	795.607395	1068.653058	368.974274	573.758061	78.864259	78.864259	 	 	372.201554	308.746925	408.46135	317.811871	109.318211	82.123401	36.798725	54.928594	45.863659	91.188337	 	 	6772.149045	6754.018616	2439.019571	2602.190249	689.474976	807.319507	245.292315	127.448087	9.603923	0	 	 	707.6049	716.669862	662.280093	843.579376	354.071658	354.071658	0.53899	73.058465	91.188337	82.123401	 	 	2275.849015	2837.881445	1378.41314	1641.298013	716.669862	771.059645	91.188337	154.642903	91.188337	73.058465	 	 	
