POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500572735,2017-07-20 17:45:35,20.177,19.749,24.298,22.908,19.290,24.127,25.921,21.903
1500572740,2017-07-20 17:45:40,20.178,19.812,24.169,22.714,19.353,24.127,25.985,21.325
1500572745,2017-07-20 17:45:45,18.697,17.883,22.244,21.624,18.902,23.871,26.049,20.170
1500572750,2017-07-20 17:45:50,20.179,19.747,23.912,22.843,19.288,24.127,26.113,21.646
1500572755,2017-07-20 17:45:55,19.340,18.397,22.116,21.494,18.774,23.999,25.984,20.876
1500572760,2017-07-20 17:46:00,17.731,18.012,19.290,20.659,17.293,23.550,26.047,20.619
1500572765,2017-07-20 17:46:05,19.018,18.977,21.794,22.072,18.259,23.742,26.240,21.390
1500572770,2017-07-20 17:46:10,20.114,19.042,24.041,21.493,18.773,24.127,26.048,21.003
1500572775,2017-07-20 17:46:15,19.985,16.533,23.334,20.852,18.130,24.190,25.986,18.433
1500572780,2017-07-20 17:46:20,19.921,19.040,24.040,22.137,19.031,24.255,26.240,21.838
1500572785,2017-07-20 17:46:25,20.242,18.784,24.297,23.099,19.480,24.320,26.176,22.031
1500572790,2017-07-20 17:46:30,20.242,19.940,24.424,23.227,19.544,24.320,26.177,22.095
1500572795,2017-07-20 17:46:35,20.242,19.940,24.489,23.226,19.544,24.384,26.177,22.031
1500572800,2017-07-20 17:46:40,20.243,18.718,23.011,21.168,19.225,23.741,26.112,17.581
1500572805,2017-07-20 17:46:45,20.307,18.846,23.719,23.034,19.481,24.319,26.176,20.486
1500572810,2017-07-20 17:46:50,20.307,19.684,24.617,23.291,19.609,24.255,26.240,14.806
1500572815,2017-07-20 17:46:55,20.434,19.941,24.489,23.356,19.544,24.383,26.241,22.095
1500572820,2017-07-20 17:47:00,20.435,20.004,24.616,22.134,19.223,24.191,26.240,22.095
1500572825,2017-07-20 17:47:05,20.499,19.941,24.552,23.355,19.545,24.575,26.178,22.160
1500572830,2017-07-20 17:47:10,20.499,20.068,24.552,23.291,19.610,24.639,26.241,22.158
1500572835,2017-07-20 17:47:15,20.434,20.004,24.617,23.355,19.609,24.447,26.177,21.645
1500572840,2017-07-20 17:47:20,20.498,19.940,24.553,23.290,19.545,24.511,26.304,21.709
1500572845,2017-07-20 17:47:25,19.856,17.302,22.499,20.849,19.289,23.997,26.368,17.712
1500572850,2017-07-20 17:47:30,20.563,19.941,24.617,23.419,19.544,24.575,26.305,22.030
1500572855,2017-07-20 17:47:35,20.498,20.069,24.553,23.420,19.545,24.511,26.240,22.094
1500572860,2017-07-20 17:47:40,20.628,19.747,24.552,23.163,19.094,24.510,26.432,21.452
1500572865,2017-07-20 17:47:45,20.242,17.303,23.334,21.493,18.965,24.254,26.240,18.236
1500572870,2017-07-20 17:47:50,20.563,20.068,24.424,23.098,19.544,24.575,26.431,21.774
1500572875,2017-07-20 17:47:55,20.627,20.132,24.617,23.483,19.609,24.639,26.304,21.839
1500572880,2017-07-20 17:48:00,20.627,20.132,24.617,23.483,19.673,24.703,26.496,22.094
1500572885,2017-07-20 17:48:05,20.756,20.004,24.807,23.547,19.673,24.703,26.432,22.095
1500572890,2017-07-20 17:48:10,20.627,20.132,24.552,23.290,19.351,24.639,26.432,22.223
1500572895,2017-07-20 17:48:15,20.755,20.132,24.617,23.547,19.738,24.703,26.558,22.094
1500572900,2017-07-20 17:48:20,20.628,20.133,24.616,23.548,19.801,24.703,26.431,22.414
1500572905,2017-07-20 17:48:25,20.756,20.260,24.744,23.547,19.737,24.702,26.624,22.351
1500572910,2017-07-20 17:48:30,20.756,20.067,24.744,23.417,19.610,24.639,26.496,22.287
1500572915,2017-07-20 17:48:35,20.756,20.197,24.744,23.611,19.801,24.703,26.560,22.415
1500572920,2017-07-20 17:48:40,20.820,20.197,24.680,23.676,19.800,24.703,26.622,22.479
1500572925,2017-07-20 17:48:45,20.948,20.196,24.680,23.611,19.737,24.702,26.687,22.479
1500572930,2017-07-20 17:48:50,20.885,20.196,24.808,23.611,19.738,24.703,26.623,22.479
1500572935,2017-07-20 17:48:55,20.885,20.196,24.744,23.612,19.801,24.767,26.686,22.478
1500572940,2017-07-20 17:49:00,20.755,20.259,24.745,23.675,19.737,24.830,26.686,22.350
1500572945,2017-07-20 17:49:05,20.755,20.132,24.615,23.546,19.673,24.702,26.750,22.222
1500572950,2017-07-20 17:49:10,20.755,20.196,24.808,23.739,19.801,24.830,26.623,22.606
1500572955,2017-07-20 17:49:15,20.820,20.132,24.808,23.803,19.736,24.894,26.688,22.542
1500572960,2017-07-20 17:49:20,20.948,20.195,24.935,23.611,19.865,24.895,26.750,22.351
1500572965,2017-07-20 17:49:25,20.948,20.260,24.807,23.738,19.802,24.767,26.688,22.286
1500572970,2017-07-20 17:49:30,20.948,20.133,24.935,23.739,19.800,24.830,26.814,21.837
1500572975,2017-07-20 17:49:35,20.948,20.259,24.935,23.803,19.866,24.895,26.751,22.286
1500572980,2017-07-20 17:49:40,20.884,20.260,24.872,23.803,19.866,24.958,26.751,22.286
1500572985,2017-07-20 17:49:45,21.012,20.259,24.871,23.866,19.865,24.894,26.751,22.543
1500572990,2017-07-20 17:49:50,20.820,20.130,24.935,23.546,19.800,24.960,26.687,22.286
1500572995,2017-07-20 17:49:55,21.012,20.260,24.935,23.931,19.993,24.958,26.750,22.542
1500573000,2017-07-20 17:50:00,20.691,20.197,24.872,23.931,19.866,24.958,26.751,21.901
1500573005,2017-07-20 17:50:05,21.012,20.260,24.935,23.995,19.929,24.959,26.751,22.350
1500573010,2017-07-20 17:50:10,21.013,20.197,24.936,23.931,19.865,24.958,26.622,22.350
1500573015,2017-07-20 17:50:15,21.077,20.260,24.935,23.994,19.930,24.958,26.623,22.156
1500573020,2017-07-20 17:50:20,21.141,20.195,24.872,23.994,19.993,24.958,26.687,22.094
1500573025,2017-07-20 17:50:25,21.205,20.195,24.872,23.994,19.994,24.893,26.686,21.966
1500573030,2017-07-20 17:50:30,21.076,20.259,25.063,23.996,19.929,25.022,26.686,21.772
1500573035,2017-07-20 17:50:35,21.077,20.196,24.935,23.994,20.121,24.958,26.750,21.901
1500573040,2017-07-20 17:50:40,21.141,20.259,25.127,23.930,20.058,25.022,26.814,22.094
1500573045,2017-07-20 17:50:45,21.077,20.387,25.191,23.931,19.993,25.085,26.687,22.092
1500573050,2017-07-20 17:50:50,21.077,20.451,25.191,23.932,19.994,24.893,26.686,20.873
1500573055,2017-07-20 17:50:55,21.077,20.387,25.319,23.995,20.122,25.085,26.814,22.028
1500573060,2017-07-20 17:51:00,21.076,20.388,25.254,24.122,20.123,25.086,26.941,21.964
1500573065,2017-07-20 17:51:05,21.205,20.389,25.255,24.059,20.122,25.149,26.814,21.900
1500573070,2017-07-20 17:51:10,21.141,20.388,25.319,24.057,20.187,25.214,26.814,22.028
1500573075,2017-07-20 17:51:15,21.206,20.386,25.447,24.058,20.251,25.213,26.942,21.964
1500573080,2017-07-20 17:51:20,21.268,20.452,25.255,24.057,20.249,25.278,26.942,22.734
1500573085,2017-07-20 17:51:25,21.076,20.452,25.191,24.059,20.185,25.213,26.941,22.606
1500573090,2017-07-20 17:51:30,21.012,20.387,25.191,24.123,20.059,25.149,27.133,22.414
1500573095,2017-07-20 17:51:35,21.141,20.516,25.318,24.250,20.122,25.215,27.198,22.413
1500573100,2017-07-20 17:51:40,21.270,20.388,25.320,24.122,20.057,25.150,27.133,22.477
1500573105,2017-07-20 17:51:45,21.269,20.517,25.319,24.249,20.250,25.215,27.069,22.478
1500573110,2017-07-20 17:51:50,21.269,20.516,25.383,24.122,20.186,25.277,26.942,22.222
1500573115,2017-07-20 17:51:55,21.269,20.515,25.510,24.187,20.122,25.277,27.006,22.028
1500573120,2017-07-20 17:52:00,21.334,20.516,25.383,24.186,20.250,25.342,26.941,21.964
1500573125,2017-07-20 17:52:05,21.333,20.579,25.574,24.378,20.314,25.342,27.069,21.773
1500573130,2017-07-20 17:52:10,21.333,20.515,25.510,24.186,20.315,25.470,27.133,21.900
1500573135,2017-07-20 17:52:15,21.398,20.580,25.639,24.314,20.314,25.470,27.005,21.965
1500573140,2017-07-20 17:52:20,21.333,20.452,25.574,24.314,20.314,25.469,27.133,21.901
1500573145,2017-07-20 17:52:25,21.398,20.643,25.511,24.250,20.314,25.470,27.197,21.837
1500573150,2017-07-20 17:52:30,21.334,20.580,25.638,24.314,20.250,25.532,27.005,21.836
1500573155,2017-07-20 17:52:35,21.398,20.451,25.702,24.250,20.314,25.470,27.133,22.028
1500573160,2017-07-20 17:52:40,21.462,20.644,25.703,24.377,20.443,25.597,27.197,21.966
1500573165,2017-07-20 17:52:45,21.333,20.708,25.766,24.378,20.377,25.469,27.324,21.964
1500573170,2017-07-20 17:52:50,21.462,20.644,25.638,24.378,20.379,25.533,27.261,21.964
1500573175,2017-07-20 17:52:55,21.398,20.643,25.703,24.378,20.506,25.598,27.516,21.773
1500573180,2017-07-20 17:53:00,21.590,20.708,25.638,24.570,20.313,25.662,27.452,21.772
1500573185,2017-07-20 17:53:05,21.526,20.580,25.574,24.506,20.314,25.661,27.453,21.836
1500573190,2017-07-20 17:53:10,21.526,20.709,25.702,24.506,20.379,25.661,27.452,22.028
1500573195,2017-07-20 17:53:15,21.525,20.707,25.703,24.571,20.313,25.597,27.453,21.772
1500573200,2017-07-20 17:53:20,21.462,20.836,25.830,24.442,20.315,25.662,27.452,21.835
1500573205,2017-07-20 17:53:25,21.526,20.708,25.639,24.507,20.378,25.598,27.453,21.772
1500573210,2017-07-20 17:53:30,21.590,20.772,25.766,24.570,20.378,25.598,27.644,21.963
1500573215,2017-07-20 17:53:35,21.526,20.708,25.702,24.571,20.442,25.725,27.452,21.771
1500573220,2017-07-20 17:53:40,21.462,20.707,25.830,24.634,20.314,25.725,27.452,21.900
1500573225,2017-07-20 17:53:45,21.525,20.709,25.894,24.506,20.314,25.789,27.453,21.899
1500573230,2017-07-20 17:53:50,21.526,20.899,25.830,24.699,20.314,25.725,27.708,21.772
1500573235,2017-07-20 17:53:55,21.590,20.708,25.830,24.570,20.378,25.789,27.580,21.707
1500573240,2017-07-20 17:54:00,21.591,20.707,25.830,24.697,20.378,25.662,27.579,21.708
1500573245,2017-07-20 17:54:05,21.590,20.707,25.830,24.634,20.506,25.725,27.644,21.771
1500573250,2017-07-20 17:54:10,21.590,20.772,25.830,24.634,20.378,25.661,27.708,21.771
1500573255,2017-07-20 17:54:15,21.718,20.835,25.830,24.634,20.378,25.725,27.516,21.644
1500573260,2017-07-20 17:54:20,21.719,20.708,25.894,24.764,20.443,25.852,27.516,21.514
1500573265,2017-07-20 17:54:25,21.719,20.707,25.830,24.634,20.378,25.789,27.644,21.771
1500573270,2017-07-20 17:54:30,21.526,20.707,25.830,24.698,20.442,25.725,27.580,21.707
1500573275,2017-07-20 17:54:35,21.655,20.772,25.829,24.762,20.377,25.789,27.708,21.772
1500573280,2017-07-20 17:54:40,21.654,20.772,25.829,24.827,20.312,25.726,27.708,21.771
1500573285,2017-07-20 17:54:45,21.655,20.835,25.831,24.825,20.442,25.917,27.515,21.771
1500573290,2017-07-20 17:54:50,21.654,20.644,25.894,24.762,20.377,25.980,27.644,21.644
1500573295,2017-07-20 17:54:55,21.718,20.836,26.022,24.826,20.440,25.789,27.644,21.772
1500573300,2017-07-20 17:55:00,21.782,20.643,26.086,24.762,20.570,25.980,27.708,21.772
