POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500037170,2017-07-14 12:59:30,21.965,16.842,16.572,18.458,19.598,20.839,16.856,20.348
1500037175,2017-07-14 12:59:35,21.965,16.778,16.572,18.522,19.598,20.648,16.856,20.411
1500037180,2017-07-14 12:59:40,21.963,16.778,16.571,18.587,19.662,20.777,16.920,20.413
1500037185,2017-07-14 12:59:45,21.837,16.842,16.508,18.585,19.790,20.840,16.919,20.477
1500037190,2017-07-14 12:59:50,21.837,16.778,16.571,18.650,19.791,21.032,16.920,20.477
1500037195,2017-07-14 12:59:55,21.900,16.842,16.701,18.587,19.855,20.968,16.920,20.477
1500037200,2017-07-14 13:00:00,21.836,16.843,16.572,18.715,19.919,21.097,16.920,20.541
1500037205,2017-07-14 13:00:05,21.901,16.971,16.636,18.714,19.983,21.033,16.921,20.541
1500037210,2017-07-14 13:00:10,21.964,16.842,16.637,18.780,19.983,21.097,16.984,20.540
1500037215,2017-07-14 13:00:15,21.965,16.907,16.829,18.715,20.047,21.289,17.048,20.733
1500037220,2017-07-14 13:00:20,21.901,16.843,16.636,18.908,20.046,21.353,17.049,20.668
1500037225,2017-07-14 13:00:25,22.092,16.971,16.701,18.908,20.046,21.354,17.177,20.733
1500037230,2017-07-14 13:00:30,22.029,16.970,16.828,18.909,20.047,21.354,17.112,20.668
1500037235,2017-07-14 13:00:35,22.093,16.971,16.830,18.843,19.984,21.354,17.177,20.798
1500037240,2017-07-14 13:00:40,22.093,17.035,16.828,19.036,20.047,21.482,17.048,20.797
1500037245,2017-07-14 13:00:45,22.157,16.907,16.765,19.102,20.175,21.417,17.178,20.797
1500037250,2017-07-14 13:00:50,22.156,17.099,16.829,18.972,20.239,21.610,17.112,20.797
1500037255,2017-07-14 13:00:55,22.029,17.099,16.894,19.036,20.110,21.354,17.242,20.732
1500037260,2017-07-14 13:01:00,22.093,17.098,16.829,19.102,20.239,21.546,17.177,20.862
1500037265,2017-07-14 13:01:05,22.157,17.164,16.957,19.165,20.238,21.546,17.306,20.926
1500037270,2017-07-14 13:01:10,22.028,17.099,16.830,19.165,20.111,21.481,17.370,20.989
1500037275,2017-07-14 13:01:15,22.093,17.228,16.829,19.229,20.239,21.610,17.370,20.990
1500037280,2017-07-14 13:01:20,22.028,17.292,17.022,19.229,20.303,21.610,17.178,20.989
1500037285,2017-07-14 13:01:25,22.092,17.291,16.893,19.230,20.304,21.610,17.306,20.989
1500037290,2017-07-14 13:01:30,22.093,17.163,16.893,19.165,20.368,21.674,17.306,20.989
1500037295,2017-07-14 13:01:35,22.157,17.227,17.087,19.293,20.368,21.611,17.306,21.118
1500037300,2017-07-14 13:01:40,22.221,17.291,17.022,19.487,20.431,21.610,17.306,21.245
1500037305,2017-07-14 13:01:45,22.221,17.292,17.022,19.358,20.496,21.737,17.434,21.181
1500037310,2017-07-14 13:01:50,22.157,17.291,17.086,19.422,20.432,21.738,17.435,21.118
1500037315,2017-07-14 13:01:55,22.092,17.356,17.151,19.486,20.559,21.803,17.499,21.181
1500037320,2017-07-14 13:02:00,22.156,17.420,17.087,19.423,20.623,21.803,17.435,21.246
1500037325,2017-07-14 13:02:05,22.029,17.356,17.086,19.551,20.561,21.739,17.434,21.247
1500037330,2017-07-14 13:02:10,22.285,17.356,17.150,19.550,20.688,21.931,17.434,21.181
1500037335,2017-07-14 13:02:15,22.220,17.355,17.151,19.615,20.624,21.867,17.434,21.118
1500037340,2017-07-14 13:02:20,22.221,17.485,17.215,19.679,20.561,22.059,17.628,21.245
1500037345,2017-07-14 13:02:25,22.092,17.420,17.215,19.679,20.561,21.996,17.499,21.117
1500037350,2017-07-14 13:02:30,22.092,17.420,17.215,19.679,20.624,21.996,17.627,21.309
1500037355,2017-07-14 13:02:35,22.156,17.420,17.214,19.614,20.689,22.059,17.628,21.246
1500037360,2017-07-14 13:02:40,22.093,17.614,17.344,19.678,20.816,21.995,17.628,21.246
1500037365,2017-07-14 13:02:45,22.220,17.614,17.278,19.872,20.625,21.866,17.498,21.309
1500037370,2017-07-14 13:02:50,22.091,17.613,17.343,19.872,20.689,21.995,17.628,21.246
1500037375,2017-07-14 13:02:55,22.157,17.678,17.343,19.744,20.817,21.931,17.563,21.183
1500037380,2017-07-14 13:03:00,22.091,17.613,17.407,19.807,20.817,21.866,17.562,21.502
1500037385,2017-07-14 13:03:05,22.155,17.741,17.344,19.872,20.816,21.930,17.691,21.503
1500037390,2017-07-14 13:03:10,22.283,17.806,17.472,19.937,21.008,21.931,17.757,21.311
1500037395,2017-07-14 13:03:15,22.092,17.741,17.343,19.808,21.009,21.995,17.692,21.632
1500037400,2017-07-14 13:03:20,22.156,17.807,17.344,19.936,21.073,22.123,17.690,21.630
1500037405,2017-07-14 13:03:25,22.156,17.871,17.408,19.937,20.880,22.124,17.692,21.759
1500037410,2017-07-14 13:03:30,22.156,17.742,17.344,19.999,21.074,22.379,17.820,21.567
1500037415,2017-07-14 13:03:35,22.220,17.806,17.536,20.065,21.137,22.636,17.757,21.567
1500037420,2017-07-14 13:03:40,22.220,17.806,17.537,19.936,21.072,22.444,17.692,21.694
1500037425,2017-07-14 13:03:45,22.220,17.742,17.601,20.128,21.073,22.636,17.755,21.694
1500037430,2017-07-14 13:03:50,22.091,17.806,17.473,20.065,21.201,22.573,17.885,21.694
1500037435,2017-07-14 13:03:55,22.220,17.870,17.537,20.128,21.138,22.637,17.884,21.695
1500037440,2017-07-14 13:04:00,22.157,17.870,17.601,20.064,21.202,22.444,17.884,21.822
1500037445,2017-07-14 13:04:05,22.284,17.870,17.600,20.192,21.201,22.573,17.949,21.822
1500037450,2017-07-14 13:04:10,22.156,18.063,17.601,20.194,21.138,22.380,18.013,21.823
1500037455,2017-07-14 13:04:15,22.285,17.870,17.665,20.192,21.264,22.572,17.885,21.823
1500037460,2017-07-14 13:04:20,22.155,18.063,17.601,20.193,21.203,22.701,17.948,21.758
1500037465,2017-07-14 13:04:25,22.156,18.063,17.665,20.257,21.330,22.764,17.949,21.823
1500037470,2017-07-14 13:04:30,22.220,18.127,17.665,20.192,21.329,22.893,18.013,21.822
1500037475,2017-07-14 13:04:35,22.220,17.998,17.601,20.258,21.266,22.829,17.949,22.014
1500037480,2017-07-14 13:04:40,22.220,18.063,17.601,20.194,21.394,22.765,18.077,22.079
1500037485,2017-07-14 13:04:45,22.156,18.127,17.730,20.321,21.393,22.893,18.143,22.015
1500037490,2017-07-14 13:04:50,22.221,18.127,17.794,20.321,21.458,22.958,18.014,21.951
1500037495,2017-07-14 13:04:55,22.156,18.063,17.793,20.321,21.393,22.893,18.077,22.079
1500037500,2017-07-14 13:05:00,22.092,18.127,17.858,20.386,21.585,23.150,18.078,22.208
1500037505,2017-07-14 13:05:05,22.156,18.255,17.858,20.450,21.394,23.085,18.013,22.208
1500037510,2017-07-14 13:05:10,22.091,18.256,17.794,20.450,21.522,23.149,18.207,22.015
1500037515,2017-07-14 13:05:15,22.284,18.128,17.859,20.450,21.458,23.149,18.206,22.143
1500037520,2017-07-14 13:05:20,22.220,18.192,17.794,20.450,21.523,23.214,18.206,21.952
1500037525,2017-07-14 13:05:25,22.155,18.256,17.858,20.515,21.458,23.214,18.206,22.080
1500037530,2017-07-14 13:05:30,22.220,18.255,17.923,20.514,21.586,23.214,18.206,22.206
1500037535,2017-07-14 13:05:35,22.156,18.320,17.923,20.642,21.586,23.150,18.206,22.144
1500037540,2017-07-14 13:05:40,22.155,18.384,17.858,20.515,21.586,23.214,18.206,22.334
1500037545,2017-07-14 13:05:45,22.220,18.385,17.987,20.706,21.586,23.149,18.398,22.208
1500037550,2017-07-14 13:05:50,22.284,18.385,18.052,20.643,21.650,23.406,18.270,22.271
1500037555,2017-07-14 13:05:55,22.219,18.384,17.924,20.706,21.715,23.406,18.270,22.272
1500037560,2017-07-14 13:06:00,22.284,18.384,18.051,20.706,21.714,23.534,18.334,22.272
1500037565,2017-07-14 13:06:05,22.220,18.449,18.116,20.771,21.715,23.662,18.399,22.336
1500037570,2017-07-14 13:06:10,22.218,18.447,18.052,20.771,21.650,23.662,18.271,22.271
1500037575,2017-07-14 13:06:15,22.092,18.447,18.180,20.770,21.778,23.598,18.335,22.336
1500037580,2017-07-14 13:06:20,22.092,18.448,18.051,20.771,21.843,23.534,18.335,22.463
1500037585,2017-07-14 13:06:25,22.092,18.512,18.115,20.900,21.842,23.534,18.463,22.463
1500037590,2017-07-14 13:06:30,22.220,18.641,18.116,20.899,21.842,23.598,18.399,22.591
1500037595,2017-07-14 13:06:35,22.156,18.577,18.180,20.899,21.844,23.662,18.398,22.528
1500037600,2017-07-14 13:06:40,22.283,18.577,18.180,20.900,21.906,23.662,18.399,22.464
1500037605,2017-07-14 13:06:45,22.155,18.642,18.179,20.964,21.971,23.727,18.528,22.464
1500037610,2017-07-14 13:06:50,22.284,18.641,18.116,20.964,21.907,23.919,18.462,22.463
1500037615,2017-07-14 13:06:55,22.221,18.641,18.180,20.964,21.971,23.855,18.527,22.592
1500037620,2017-07-14 13:07:00,22.284,18.641,18.181,20.963,21.970,23.919,18.464,22.592
1500037625,2017-07-14 13:07:05,22.284,18.769,18.179,21.028,21.971,23.983,18.527,22.528
1500037630,2017-07-14 13:07:10,22.220,18.705,18.245,21.027,22.035,23.919,18.463,22.591
1500037635,2017-07-14 13:07:15,22.092,18.769,18.438,21.092,21.971,23.919,18.464,22.593
1500037640,2017-07-14 13:07:20,22.220,18.706,18.309,21.092,22.164,23.663,18.528,22.528
1500037645,2017-07-14 13:07:25,22.218,18.769,18.309,21.092,22.035,23.727,18.655,22.591
1500037650,2017-07-14 13:07:30,22.283,18.833,18.245,21.156,22.099,23.854,18.527,22.784
1500037655,2017-07-14 13:07:35,22.283,18.962,18.374,21.220,22.162,23.918,18.592,22.719
1500037660,2017-07-14 13:07:40,22.284,18.835,18.309,21.157,22.098,23.919,18.720,22.719
1500037665,2017-07-14 13:07:45,22.348,18.833,18.373,21.221,22.227,24.047,18.656,22.783
1500037670,2017-07-14 13:07:50,22.284,18.899,18.372,21.157,22.163,24.047,18.720,22.720
1500037675,2017-07-14 13:07:55,22.284,19.027,18.437,21.221,22.099,24.239,18.720,22.720
1500037680,2017-07-14 13:08:00,22.283,18.898,18.374,21.348,22.163,24.110,18.784,22.719
1500037685,2017-07-14 13:08:05,22.155,18.962,18.373,21.221,22.099,24.176,18.721,22.656
1500037690,2017-07-14 13:08:10,22.221,18.897,18.374,21.285,22.227,24.175,18.848,22.719
1500037695,2017-07-14 13:08:15,22.283,18.898,18.437,21.284,22.227,24.111,18.785,22.784
1500037700,2017-07-14 13:08:20,22.220,19.025,18.373,21.349,22.292,24.047,18.720,22.847
1500037705,2017-07-14 13:08:25,22.220,19.027,18.502,21.477,22.292,24.175,18.849,22.784
1500037710,2017-07-14 13:08:30,22.155,19.091,18.502,21.350,22.291,24.175,18.849,22.783
1500037715,2017-07-14 13:08:35,22.155,19.091,18.631,21.413,22.289,24.175,18.849,22.784
1500037720,2017-07-14 13:08:40,22.283,19.155,18.565,21.413,22.163,24.175,18.850,22.783
1500037725,2017-07-14 13:08:45,22.219,19.155,18.502,21.477,22.355,24.111,18.914,22.785
1500037730,2017-07-14 13:08:50,22.219,19.155,18.630,21.478,22.355,24.239,18.849,22.783
1500037735,2017-07-14 13:08:55,22.155,19.155,18.566,21.414,22.355,24.303,18.849,22.976
1500037740,2017-07-14 13:09:00,22.220,19.219,18.565,21.478,22.419,24.303,19.042,22.975
1500037745,2017-07-14 13:09:05,22.219,19.155,18.566,21.542,22.355,24.239,18.977,22.976
1500037750,2017-07-14 13:09:10,22.284,19.155,18.695,21.606,22.547,24.367,18.913,22.913
1500037755,2017-07-14 13:09:15,22.347,19.348,18.695,21.670,22.420,24.431,18.978,23.103
1500037760,2017-07-14 13:09:20,22.155,19.283,18.630,21.542,22.547,24.432,19.041,22.977
1500037765,2017-07-14 13:09:25,22.283,19.347,18.758,21.734,22.546,24.432,18.978,23.039
1500037770,2017-07-14 13:09:30,22.284,19.283,18.824,21.733,22.546,24.432,19.042,23.104
1500037775,2017-07-14 13:09:35,22.219,19.283,18.696,21.734,22.611,24.495,19.042,23.168
1500037780,2017-07-14 13:09:40,22.219,19.411,18.951,21.734,22.740,24.559,19.042,23.104
1500037785,2017-07-14 13:09:45,22.283,19.475,18.823,21.798,22.611,24.559,19.171,23.105
1500037790,2017-07-14 13:09:50,22.219,19.539,18.888,21.734,22.739,24.687,19.235,23.168
1500037795,2017-07-14 13:09:55,22.283,19.347,18.888,21.735,22.612,24.688,18.978,23.232
1500037800,2017-07-14 13:10:00,22.283,19.475,18.824,21.800,22.611,24.687,19.106,23.167
1500037805,2017-07-14 13:10:05,22.283,19.476,18.888,21.927,22.738,24.687,19.234,23.168
1500037810,2017-07-14 13:10:10,22.219,19.539,18.887,21.927,22.740,24.624,19.107,23.360
1500037815,2017-07-14 13:10:15,22.220,19.604,18.952,21.926,22.739,24.688,19.170,23.231
1500037820,2017-07-14 13:10:20,22.155,19.603,18.951,21.863,22.675,24.751,19.234,23.232
1500037825,2017-07-14 13:10:25,22.348,19.604,18.888,21.927,22.867,24.751,19.235,23.295
1500037830,2017-07-14 13:10:30,22.283,19.604,18.952,21.991,22.740,24.751,19.299,23.232
1500037835,2017-07-14 13:10:35,22.220,19.668,18.887,21.991,22.805,24.752,19.235,23.360
1500037840,2017-07-14 13:10:40,22.476,19.669,18.953,22.054,22.868,24.815,19.235,23.425
1500037845,2017-07-14 13:10:45,22.284,19.796,19.016,21.991,22.868,24.880,19.235,23.488
1500037850,2017-07-14 13:10:50,22.283,19.732,19.016,21.991,22.933,24.944,19.363,23.488
1500037855,2017-07-14 13:10:55,22.283,19.796,19.144,22.055,22.868,24.880,19.363,23.552
1500037860,2017-07-14 13:11:00,22.284,19.668,19.081,22.120,22.932,24.944,19.492,23.424
1500037865,2017-07-14 13:11:05,22.218,19.732,19.081,22.055,22.996,24.943,19.428,23.615
1500037870,2017-07-14 13:11:10,22.283,19.861,19.080,22.119,22.995,25.007,19.299,23.424
1500037875,2017-07-14 13:11:15,22.349,19.925,19.145,22.248,23.060,25.072,19.364,23.488
1500037880,2017-07-14 13:11:20,22.283,19.798,19.144,22.185,23.124,25.199,19.491,23.551
1500037885,2017-07-14 13:11:25,22.283,19.924,19.144,22.248,23.124,25.136,19.492,23.361
1500037890,2017-07-14 13:11:30,22.219,19.988,19.144,22.183,22.997,25.136,19.492,23.424
1500037895,2017-07-14 13:11:35,22.282,19.925,19.145,22.313,23.124,25.136,19.492,23.615
1500037900,2017-07-14 13:11:40,22.155,19.990,19.208,22.249,23.124,25.135,19.556,23.552
1500037905,2017-07-14 13:11:45,22.284,19.860,19.273,22.376,23.188,25.072,19.556,23.743
1500037910,2017-07-14 13:11:50,22.283,19.925,19.209,22.248,23.188,25.135,19.556,23.615
1500037915,2017-07-14 13:11:55,22.283,19.989,19.209,22.312,23.251,25.199,19.492,23.680
1500037920,2017-07-14 13:12:00,22.283,19.989,19.337,22.312,23.189,25.264,19.492,23.616
1500037925,2017-07-14 13:12:05,22.027,19.989,19.272,22.376,23.124,25.200,19.556,23.552
1500037930,2017-07-14 13:12:10,22.155,19.990,19.273,22.440,23.124,25.264,19.428,23.552
1500037935,2017-07-14 13:12:15,22.283,20.181,19.274,22.504,23.188,25.263,19.684,23.616
1500037940,2017-07-14 13:12:20,22.284,20.181,19.401,22.376,23.124,25.392,19.621,23.615
1500037945,2017-07-14 13:12:25,22.219,19.926,19.402,22.504,23.123,25.392,19.684,23.552
1500037950,2017-07-14 13:12:30,22.282,20.117,19.337,22.504,23.124,25.392,19.749,23.425
1500037955,2017-07-14 13:12:35,22.219,20.117,19.465,22.504,23.123,25.327,19.685,23.616
1500037960,2017-07-14 13:12:40,22.220,20.117,19.402,22.504,23.125,25.391,19.747,23.680
1500037965,2017-07-14 13:12:45,22.154,20.181,19.402,22.505,23.124,25.263,19.750,23.680
1500037970,2017-07-14 13:12:50,22.155,20.182,19.402,22.568,23.252,25.327,19.749,23.489
1500037975,2017-07-14 13:12:55,22.091,20.181,19.466,22.504,23.252,25.264,19.684,23.552
1500037980,2017-07-14 13:13:00,22.091,20.182,19.403,22.569,23.316,25.327,19.813,23.487
1500037985,2017-07-14 13:13:05,22.025,20.118,19.401,22.632,23.189,25.456,19.942,23.742
1500037990,2017-07-14 13:13:10,22.027,20.180,19.594,22.697,23.443,25.327,19.749,23.616
1500037995,2017-07-14 13:13:15,22.026,20.181,19.466,22.761,23.125,25.391,19.814,23.679
1500038000,2017-07-14 13:13:20,22.026,20.310,19.658,22.697,23.315,25.456,19.877,23.744
1500038005,2017-07-14 13:13:25,22.091,20.374,19.466,22.633,23.252,25.391,19.749,23.617
1500038010,2017-07-14 13:13:30,22.090,20.310,19.595,22.761,23.380,25.456,19.877,23.680
1500038015,2017-07-14 13:13:35,22.155,20.438,19.594,22.761,23.316,25.456,19.876,23.743
1500038020,2017-07-14 13:13:40,22.218,20.373,19.659,22.697,23.316,25.456,19.941,23.680
1500038025,2017-07-14 13:13:45,22.027,20.374,19.531,22.761,23.252,25.456,19.877,23.617
1500038030,2017-07-14 13:13:50,22.025,20.374,19.660,22.762,23.380,25.391,19.942,23.617
1500038035,2017-07-14 13:13:55,22.091,20.374,19.659,22.761,23.379,25.456,20.005,23.616
1500038040,2017-07-14 13:14:00,22.218,20.438,19.595,22.761,23.380,25.519,20.006,23.871
1500038045,2017-07-14 13:14:05,22.026,20.503,19.595,22.761,23.380,25.456,20.005,23.680
1500038050,2017-07-14 13:14:10,22.026,20.374,19.723,22.761,23.507,25.519,20.070,23.808
1500038055,2017-07-14 13:14:15,22.025,20.501,19.723,22.761,23.508,25.456,20.005,23.808
1500038060,2017-07-14 13:14:20,22.026,20.502,19.724,22.889,23.507,25.520,19.942,23.808
1500038065,2017-07-14 13:14:25,22.091,20.566,19.787,22.953,23.444,25.456,20.006,23.682
1500038070,2017-07-14 13:14:30,22.025,20.503,19.724,22.890,23.444,25.520,20.134,23.681
1500038075,2017-07-14 13:14:35,22.025,20.631,19.787,22.826,23.508,25.456,20.070,23.744
1500038080,2017-07-14 13:14:40,22.091,20.694,19.852,22.954,23.507,25.391,20.007,23.872
1500038085,2017-07-14 13:14:45,22.090,20.694,19.851,22.954,23.444,25.455,20.007,23.871
1500038090,2017-07-14 13:14:50,22.025,20.695,19.723,22.953,23.636,25.455,20.070,23.999
1500038095,2017-07-14 13:14:55,22.025,20.694,19.788,22.954,23.635,25.456,20.006,23.935
1500038100,2017-07-14 13:15:00,22.026,20.631,19.915,23.017,23.508,25.520,20.134,23.871
1500038105,2017-07-14 13:15:05,21.961,20.694,19.853,22.890,23.508,25.583,20.134,23.936
1500038110,2017-07-14 13:15:10,22.090,20.694,19.852,23.017,23.571,25.647,20.135,23.872
1500038115,2017-07-14 13:15:15,22.026,20.694,19.981,22.953,23.636,25.711,20.070,24.000
1500038120,2017-07-14 13:15:20,22.026,20.822,19.918,23.018,23.635,25.711,20.199,23.936
1500038125,2017-07-14 13:15:25,22.090,20.630,19.981,23.082,23.573,25.712,20.263,24.000
1500038130,2017-07-14 13:15:30,22.025,20.885,19.916,23.017,23.635,25.711,20.263,24.064
1500038135,2017-07-14 13:15:35,22.026,20.759,20.109,23.082,23.572,25.711,20.262,23.936
1500038140,2017-07-14 13:15:40,22.089,20.695,20.045,23.146,23.636,25.648,20.198,23.999
1500038145,2017-07-14 13:15:45,22.153,20.822,19.981,23.082,23.701,25.712,20.198,23.937
1500038150,2017-07-14 13:15:50,22.026,20.759,20.110,23.017,23.636,25.712,20.263,23.936
1500038155,2017-07-14 13:15:55,22.091,20.759,20.045,23.082,23.636,25.776,20.199,23.999
1500038160,2017-07-14 13:16:00,22.026,20.822,20.173,23.081,23.636,25.712,20.199,24.063
1500038165,2017-07-14 13:16:05,22.026,20.887,20.109,23.210,23.636,25.776,20.263,24.000
1500038170,2017-07-14 13:16:10,22.026,20.951,20.173,23.209,23.636,25.710,20.392,23.871
1500038175,2017-07-14 13:16:15,22.090,20.951,20.109,23.210,23.700,25.775,20.392,24.000
1500038180,2017-07-14 13:16:20,22.025,20.951,20.109,23.274,23.763,25.711,20.455,24.128
1500038185,2017-07-14 13:16:25,22.026,20.951,20.110,23.082,23.700,25.903,20.390,24.064
1500038190,2017-07-14 13:16:30,22.027,20.951,20.237,23.338,23.700,25.839,20.455,24.000
1500038195,2017-07-14 13:16:35,22.025,20.887,20.173,23.210,23.892,25.839,20.327,24.127
1500038200,2017-07-14 13:16:40,22.026,20.951,20.237,23.274,23.764,25.712,20.327,24.063
1500038205,2017-07-14 13:16:45,21.961,20.950,20.237,23.273,23.891,25.711,20.391,24.064
1500038210,2017-07-14 13:16:50,21.962,20.951,20.367,23.274,23.891,25.903,20.455,24.064
1500038215,2017-07-14 13:16:55,22.025,21.079,20.238,23.274,23.828,25.840,20.456,24.128
1500038220,2017-07-14 13:17:00,22.024,21.207,20.366,23.274,23.827,25.903,20.519,24.064
1500038225,2017-07-14 13:17:05,21.898,21.015,20.366,23.338,23.892,25.903,20.519,24.127
1500038230,2017-07-14 13:17:10,21.962,21.080,20.237,23.338,23.892,25.839,20.583,24.128
