POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1501584930,2017-08-01 10:55:30,23.414,21.759,20.728,19.395,18.476,18.239,18.566,18.650
1501584935,2017-08-01 10:55:35,23.413,21.696,20.599,19.396,18.476,18.369,18.502,18.714
1501584940,2017-08-01 10:55:40,23.478,21.888,20.728,19.460,18.541,18.239,18.437,18.713
1501584945,2017-08-01 10:55:45,23.414,21.887,20.727,19.525,18.604,18.368,18.503,18.778
1501584950,2017-08-01 10:55:50,23.413,21.888,20.921,19.460,18.541,18.432,18.438,18.843
1501584955,2017-08-01 10:55:55,23.413,22.015,20.921,19.524,18.669,18.304,18.374,18.906
1501584960,2017-08-01 10:56:00,23.285,22.016,20.921,19.524,18.668,18.367,18.566,18.843
1501584965,2017-08-01 10:56:05,23.285,22.143,20.985,19.653,18.732,18.368,18.567,18.778
1501584970,2017-08-01 10:56:10,23.285,21.888,21.050,19.589,18.669,18.433,18.566,18.779
1501584975,2017-08-01 10:56:15,23.348,22.143,21.177,19.717,18.540,18.369,18.567,18.779
1501584980,2017-08-01 10:56:20,23.413,22.144,21.177,19.782,18.733,18.432,18.566,18.907
1501584985,2017-08-01 10:56:25,23.349,22.208,21.241,19.846,18.796,18.496,18.566,18.842
1501584990,2017-08-01 10:56:30,23.413,22.270,21.241,19.910,18.732,18.496,18.566,18.907
1501584995,2017-08-01 10:56:35,23.540,22.399,21.305,19.910,18.669,18.558,18.567,18.843
1501585000,2017-08-01 10:56:40,23.541,22.529,21.370,19.909,18.732,18.561,18.695,18.970
1501585005,2017-08-01 10:56:45,23.478,22.400,21.434,19.974,18.733,18.497,18.631,19.099
1501585010,2017-08-01 10:56:50,23.541,22.399,21.498,19.974,18.797,18.561,18.631,18.842
1501585015,2017-08-01 10:56:55,23.541,22.528,21.433,19.974,18.989,18.496,18.695,19.099
1501585020,2017-08-01 10:57:00,23.541,22.463,21.499,20.167,18.927,18.560,18.694,19.035
1501585025,2017-08-01 10:57:05,23.605,22.592,21.626,20.103,18.924,18.689,18.694,18.971
1501585030,2017-08-01 10:57:10,23.542,22.592,21.691,20.167,18.925,18.753,18.759,19.099
1501585035,2017-08-01 10:57:15,23.606,22.655,21.690,20.103,18.990,18.625,18.888,19.035
1501585040,2017-08-01 10:57:20,23.542,22.847,21.756,20.167,19.053,18.561,18.696,18.971
1501585045,2017-08-01 10:57:25,23.541,22.848,21.755,20.167,18.989,18.624,18.823,18.971
1501585050,2017-08-01 10:57:30,23.605,22.976,21.883,20.167,19.054,18.689,18.760,19.099
1501585055,2017-08-01 10:57:35,23.541,22.848,21.946,20.231,18.990,18.690,18.824,19.099
1501585060,2017-08-01 10:57:40,23.541,22.912,21.947,20.360,19.053,18.818,18.760,19.100
1501585065,2017-08-01 10:57:45,23.605,22.912,21.948,20.423,19.117,18.753,18.758,19.099
1501585070,2017-08-01 10:57:50,23.605,23.039,22.139,20.231,18.990,18.753,18.951,19.163
1501585075,2017-08-01 10:57:55,23.606,23.231,22.204,20.551,19.118,18.753,18.758,19.035
1501585080,2017-08-01 10:58:00,23.541,23.231,22.140,20.487,18.990,18.753,18.887,19.163
1501585085,2017-08-01 10:58:05,23.605,23.296,22.204,20.424,19.247,18.881,18.888,19.100
1501585090,2017-08-01 10:58:10,23.542,23.104,22.205,20.553,19.247,18.882,18.887,19.098
1501585095,2017-08-01 10:58:15,23.669,23.232,22.332,20.553,19.246,18.882,18.951,19.099
1501585100,2017-08-01 10:58:20,23.605,23.295,22.268,20.616,19.247,18.752,18.952,19.291
1501585105,2017-08-01 10:58:25,23.606,23.424,22.332,20.744,19.183,18.882,18.951,19.163
1501585110,2017-08-01 10:58:30,23.732,23.488,22.333,20.552,19.246,18.882,18.952,19.099
1501585115,2017-08-01 10:58:35,23.733,23.552,22.396,20.617,19.310,18.818,18.887,19.291
1501585120,2017-08-01 10:58:40,23.605,23.616,22.269,20.745,19.246,18.946,19.015,19.228
1501585125,2017-08-01 10:58:45,23.668,23.742,22.460,20.680,19.311,19.009,19.015,19.099
1501585130,2017-08-01 10:58:50,23.605,23.744,22.397,20.937,19.310,18.883,18.951,19.162
1501585135,2017-08-01 10:58:55,23.733,23.743,22.459,20.681,19.311,19.073,19.144,19.163
1501585140,2017-08-01 10:59:00,23.733,23.871,22.524,20.873,19.374,19.010,19.016,19.163
1501585145,2017-08-01 10:59:05,23.668,23.807,22.523,20.745,19.374,19.011,19.016,19.227
1501585150,2017-08-01 10:59:10,23.732,23.808,22.460,20.937,19.440,19.074,19.144,19.164
1501585155,2017-08-01 10:59:15,23.605,23.936,22.588,20.938,19.375,19.010,19.080,19.227
1501585160,2017-08-01 10:59:20,23.668,23.934,22.716,20.937,19.567,19.074,19.017,19.355
1501585165,2017-08-01 10:59:25,23.669,24.254,22.653,20.938,19.633,19.010,19.081,19.419
1501585170,2017-08-01 10:59:30,23.733,24.000,22.651,21.067,19.440,19.010,19.209,19.227
1501585175,2017-08-01 10:59:35,23.796,24.126,22.844,21.065,19.632,19.073,19.208,19.355
1501585180,2017-08-01 10:59:40,23.668,24.190,22.781,21.130,19.568,19.331,19.273,19.291
1501585185,2017-08-01 10:59:45,23.669,24.127,22.781,21.194,19.632,19.139,19.209,19.356
1501585190,2017-08-01 10:59:50,23.604,24.254,22.780,21.129,19.632,19.203,19.207,19.420
1501585195,2017-08-01 10:59:55,23.796,24.318,22.909,21.193,19.632,19.267,19.144,19.419
1501585200,2017-08-01 11:00:00,23.604,24.382,22.845,21.130,19.632,19.138,19.274,19.290
1501585205,2017-08-01 11:00:05,23.797,24.319,23.037,21.194,19.760,19.203,19.208,19.419
1501585210,2017-08-01 11:00:10,23.733,24.383,23.037,21.194,19.632,19.267,19.273,19.484
1501585215,2017-08-01 11:00:15,23.668,24.447,22.973,21.322,19.696,19.266,19.208,19.484
1501585220,2017-08-01 11:00:20,23.669,24.511,23.165,21.258,19.825,19.268,19.272,19.484
1501585225,2017-08-01 11:00:25,23.668,24.509,23.037,21.322,19.824,19.267,19.209,19.484
1501585230,2017-08-01 11:00:30,23.733,24.447,23.036,21.322,19.888,19.459,19.273,19.483
1501585235,2017-08-01 11:00:35,23.668,24.509,23.292,21.195,19.824,19.331,19.209,19.483
1501585240,2017-08-01 11:00:40,23.669,24.637,23.230,21.322,19.760,19.460,19.337,19.548
1501585245,2017-08-01 11:00:45,23.733,24.574,23.164,21.387,19.952,19.395,19.465,19.484
1501585250,2017-08-01 11:00:50,23.732,24.765,23.229,21.451,19.888,19.396,19.400,19.547
1501585255,2017-08-01 11:00:55,23.796,24.638,23.100,21.450,19.952,19.524,19.466,19.547
1501585260,2017-08-01 11:01:00,23.733,24.510,23.229,21.451,19.888,19.459,19.401,19.547
1501585265,2017-08-01 11:01:05,23.733,24.765,23.230,21.515,19.952,19.395,19.401,19.548
1501585270,2017-08-01 11:01:10,23.797,24.765,23.357,21.451,20.016,19.524,19.466,19.548
1501585275,2017-08-01 11:01:15,23.860,24.893,23.293,21.452,20.016,19.523,19.529,19.611
1501585280,2017-08-01 11:01:20,23.797,24.829,23.292,21.450,20.080,19.524,19.401,19.675
1501585285,2017-08-01 11:01:25,23.861,24.829,23.358,21.578,20.017,19.459,19.464,19.613
1501585290,2017-08-01 11:01:30,23.988,24.765,23.294,21.580,20.081,19.523,19.592,19.548
1501585295,2017-08-01 11:01:35,24.052,24.892,23.484,21.708,20.081,19.588,19.530,19.675
1501585300,2017-08-01 11:01:40,23.796,24.956,23.486,21.643,20.081,19.653,19.594,19.675
1501585305,2017-08-01 11:01:45,23.860,24.956,23.421,21.834,20.145,19.587,19.593,19.612
1501585310,2017-08-01 11:01:50,23.796,24.956,23.549,21.706,20.146,19.652,19.529,19.676
1501585315,2017-08-01 11:01:55,23.860,24.958,23.676,21.708,20.144,19.715,19.530,19.676
1501585320,2017-08-01 11:02:00,23.860,25.021,23.677,21.706,20.145,19.523,19.593,19.677
1501585325,2017-08-01 11:02:05,23.732,25.085,23.549,21.707,20.145,19.715,19.658,19.676
1501585330,2017-08-01 11:02:10,23.732,24.956,23.614,21.771,20.274,19.780,19.529,19.676
1501585335,2017-08-01 11:02:15,23.859,25.084,23.549,21.770,20.273,19.781,19.593,19.613
1501585340,2017-08-01 11:02:20,23.796,25.085,23.741,21.707,20.338,19.717,19.722,19.676
1501585345,2017-08-01 11:02:25,23.796,25.084,23.549,21.835,20.273,19.717,19.657,19.804
1501585350,2017-08-01 11:02:30,23.796,25.085,23.613,21.899,20.273,19.781,19.722,19.740
1501585355,2017-08-01 11:02:35,23.796,25.276,23.677,21.899,20.273,19.844,19.722,19.932
1501585360,2017-08-01 11:02:40,23.860,25.212,23.742,21.836,20.465,19.780,19.657,19.805
1501585365,2017-08-01 11:02:45,23.668,25.277,23.740,21.962,20.336,19.846,19.785,19.869
1501585370,2017-08-01 11:02:50,23.859,25.212,23.868,21.899,20.402,19.845,19.658,19.932
1501585375,2017-08-01 11:02:55,23.795,25.405,23.869,21.899,20.402,19.910,19.786,19.804
1501585380,2017-08-01 11:03:00,23.795,25.340,23.806,22.027,20.530,19.844,19.721,19.932
1501585385,2017-08-01 11:03:05,23.796,25.340,23.996,21.962,20.466,19.781,19.722,19.868
1501585390,2017-08-01 11:03:10,23.796,25.338,23.933,22.028,20.593,19.974,19.786,20.060
1501585395,2017-08-01 11:03:15,23.860,25.276,23.869,22.027,20.529,19.973,19.914,19.869
1501585400,2017-08-01 11:03:20,23.860,25.466,23.997,22.091,20.594,19.909,19.914,19.932
1501585405,2017-08-01 11:03:25,23.989,25.340,23.805,22.091,20.594,20.038,19.850,20.061
1501585410,2017-08-01 11:03:30,23.925,25.468,23.997,22.220,20.529,20.038,19.850,20.125
1501585415,2017-08-01 11:03:35,23.987,25.468,24.061,22.155,20.658,20.037,19.850,19.996
1501585420,2017-08-01 11:03:40,23.988,25.467,23.997,22.155,20.593,19.909,19.978,19.931
1501585425,2017-08-01 11:03:45,23.988,25.531,24.125,22.156,20.658,20.037,19.977,19.931
1501585430,2017-08-01 11:03:50,23.922,25.531,24.253,22.220,20.785,20.037,19.849,19.995
1501585435,2017-08-01 11:03:55,23.988,25.531,24.189,22.283,20.594,20.038,19.914,19.997
1501585440,2017-08-01 11:04:00,23.923,25.594,24.188,22.284,20.786,20.103,19.978,19.996
1501585445,2017-08-01 11:04:05,23.923,25.467,24.126,22.220,20.657,20.101,19.978,20.188
1501585450,2017-08-01 11:04:10,23.795,25.530,24.061,22.283,20.658,20.101,19.978,20.125
1501585455,2017-08-01 11:04:15,23.731,25.594,24.123,22.347,20.721,20.038,20.043,20.188
1501585460,2017-08-01 11:04:20,23.667,25.594,24.253,22.348,20.849,20.230,20.107,20.253
1501585465,2017-08-01 11:04:25,23.538,25.531,24.317,22.413,20.786,20.166,20.042,20.124
1501585470,2017-08-01 11:04:30,23.602,25.658,24.189,22.413,20.785,20.230,20.106,20.253
1501585475,2017-08-01 11:04:35,23.538,25.657,24.317,22.220,20.913,20.166,20.043,20.380
1501585480,2017-08-01 11:04:40,23.474,25.594,24.316,22.412,20.722,20.231,20.042,20.446
1501585485,2017-08-01 11:04:45,23.601,25.594,24.380,22.540,20.914,20.358,20.171,20.253
1501585490,2017-08-01 11:04:50,23.537,25.850,24.444,22.539,20.850,20.294,20.170,20.317
1501585495,2017-08-01 11:04:55,23.538,25.785,24.507,22.604,20.850,20.294,20.235,20.253
1501585500,2017-08-01 11:05:00,23.474,25.659,24.509,22.476,20.915,20.293,20.170,20.446
1501585505,2017-08-01 11:05:05,23.474,25.722,24.508,22.604,21.042,20.358,20.171,20.381
1501585510,2017-08-01 11:05:10,23.667,25.850,24.445,22.476,21.042,20.293,20.235,20.316
1501585515,2017-08-01 11:05:15,23.538,25.723,24.573,22.668,21.042,20.294,20.171,20.381
1501585520,2017-08-01 11:05:20,23.602,25.721,24.573,22.604,21.042,20.486,20.235,20.445
1501585525,2017-08-01 11:05:25,23.538,25.786,24.509,22.732,21.106,20.422,20.235,20.509
1501585530,2017-08-01 11:05:30,23.474,25.913,24.572,22.604,21.042,20.422,20.234,20.316
1501585535,2017-08-01 11:05:35,23.473,25.914,24.509,22.668,21.042,20.551,20.235,20.574
1501585540,2017-08-01 11:05:40,23.409,25.850,24.573,22.669,21.106,20.358,20.363,20.444
1501585545,2017-08-01 11:05:45,23.345,25.913,24.573,22.668,21.170,20.486,20.298,20.317
1501585550,2017-08-01 11:05:50,23.346,25.912,24.636,22.796,21.171,20.485,20.298,20.445
1501585555,2017-08-01 11:05:55,23.409,25.912,24.699,22.668,21.234,20.551,20.235,20.445
1501585560,2017-08-01 11:06:00,23.345,26.041,24.827,22.796,21.298,20.615,20.363,20.445
1501585565,2017-08-01 11:06:05,23.281,26.040,24.700,22.859,21.300,20.550,20.299,20.446
1501585570,2017-08-01 11:06:10,23.281,26.040,24.636,22.795,21.299,20.551,20.428,20.573
1501585575,2017-08-01 11:06:15,23.281,26.040,24.764,22.732,21.299,20.551,20.491,20.574
1501585580,2017-08-01 11:06:20,23.409,26.168,24.829,22.796,21.362,20.551,20.491,20.573
1501585585,2017-08-01 11:06:25,23.410,26.105,24.764,22.732,21.363,20.679,20.363,20.444
1501585590,2017-08-01 11:06:30,23.409,26.168,24.764,22.859,21.363,20.615,20.427,20.638
1501585595,2017-08-01 11:06:35,23.474,26.232,24.828,22.925,21.363,20.743,20.492,20.702
1501585600,2017-08-01 11:06:40,23.602,26.168,24.892,22.924,21.491,20.678,20.491,20.637
1501585605,2017-08-01 11:06:45,23.538,26.104,24.956,22.988,21.491,20.678,20.557,20.702
1501585610,2017-08-01 11:06:50,23.601,26.104,24.829,22.924,21.363,20.744,20.555,20.638
1501585615,2017-08-01 11:06:55,23.473,26.168,25.020,23.052,21.491,20.743,20.554,20.702
1501585620,2017-08-01 11:07:00,23.472,26.231,25.020,23.053,21.491,20.807,20.555,20.638
1501585625,2017-08-01 11:07:05,23.537,26.297,25.020,23.052,21.492,20.807,20.620,20.702
1501585630,2017-08-01 11:07:10,23.473,26.231,25.020,23.053,21.363,20.807,20.620,20.702
1501585635,2017-08-01 11:07:15,23.409,26.359,24.957,23.052,21.491,20.806,20.619,20.701
1501585640,2017-08-01 11:07:20,23.473,26.296,25.020,23.115,21.554,20.807,20.492,20.509
1501585645,2017-08-01 11:07:25,23.345,26.423,25.019,23.117,21.427,20.807,20.555,20.638
1501585650,2017-08-01 11:07:30,23.473,26.359,25.084,23.052,21.555,20.935,20.619,20.702
1501585655,2017-08-01 11:07:35,23.473,26.360,25.084,23.053,21.556,20.871,20.684,20.766
1501585660,2017-08-01 11:07:40,23.282,26.487,25.211,23.180,21.555,20.872,20.748,20.638
1501585665,2017-08-01 11:07:45,23.344,26.360,25.084,23.180,21.555,20.871,20.684,20.702
1501585670,2017-08-01 11:07:50,23.409,26.423,25.212,23.181,21.684,21.064,20.747,20.638
1501585675,2017-08-01 11:07:55,23.216,26.422,25.084,23.117,21.811,20.937,20.556,20.765
1501585680,2017-08-01 11:08:00,23.345,26.422,25.147,23.309,21.748,21.000,20.748,20.701
1501585685,2017-08-01 11:08:05,23.408,26.422,25.276,23.245,21.619,21.000,20.620,20.830
1501585690,2017-08-01 11:08:10,23.344,26.360,25.276,23.308,21.684,21.064,20.748,20.702
1501585695,2017-08-01 11:08:15,23.536,26.487,25.276,23.245,21.811,21.001,20.685,20.702
1501585700,2017-08-01 11:08:20,23.473,26.550,25.212,23.309,21.683,20.999,20.748,20.702
1501585705,2017-08-01 11:08:25,23.472,26.423,25.276,23.309,21.748,21.000,20.683,20.765
1501585710,2017-08-01 11:08:30,23.344,26.233,25.275,23.309,21.684,21.000,20.748,20.830
1501585715,2017-08-01 11:08:35,23.345,26.423,25.275,23.245,21.811,21.064,20.813,20.830
1501585720,2017-08-01 11:08:40,23.345,26.423,25.340,23.437,21.812,21.128,20.940,20.895
1501585725,2017-08-01 11:08:45,23.345,26.550,25.212,23.372,21.811,21.000,20.940,20.958
1501585730,2017-08-01 11:08:50,23.473,26.422,25.275,23.500,21.811,21.064,20.748,20.894
1501585735,2017-08-01 11:08:55,23.280,26.422,25.340,23.437,21.875,21.128,20.876,21.087
1501585740,2017-08-01 11:09:00,23.344,26.487,25.149,23.500,21.812,21.321,20.941,20.959
1501585745,2017-08-01 11:09:05,23.408,26.486,25.276,23.437,21.813,21.128,20.876,20.958
1501585750,2017-08-01 11:09:10,23.473,26.614,25.276,23.500,21.812,21.192,20.940,21.150
1501585755,2017-08-01 11:09:15,23.472,26.551,25.276,23.565,21.876,21.193,21.004,21.087
1501585760,2017-08-01 11:09:20,23.601,26.550,25.403,23.501,21.876,21.129,21.005,21.151
1501585765,2017-08-01 11:09:25,23.601,26.741,25.531,23.501,22.003,21.321,21.004,21.023
1501585770,2017-08-01 11:09:30,23.793,26.742,25.339,23.501,21.939,21.193,21.005,20.894
1501585775,2017-08-01 11:09:35,23.601,26.741,25.403,23.501,22.004,21.193,21.005,20.958
1501585780,2017-08-01 11:09:40,23.666,26.806,25.531,23.629,22.004,21.384,21.069,20.959
1501585785,2017-08-01 11:09:45,23.665,26.805,25.532,23.566,21.940,21.385,21.005,21.023
1501585790,2017-08-01 11:09:50,23.665,26.743,25.596,23.629,21.940,21.194,21.005,20.895
1501585795,2017-08-01 11:09:55,23.729,26.678,25.404,23.566,22.005,21.321,20.939,21.023
1501585800,2017-08-01 11:10:00,23.728,26.742,25.595,23.693,22.067,21.321,20.941,21.022
1501585805,2017-08-01 11:10:05,23.729,26.870,25.532,23.629,22.067,21.384,21.006,21.022
1501585810,2017-08-01 11:10:10,23.793,26.869,25.533,23.693,22.068,21.321,21.005,21.151
1501585815,2017-08-01 11:10:15,23.857,26.933,25.596,23.629,22.068,21.385,21.196,20.959
1501585820,2017-08-01 11:10:20,23.793,26.869,25.659,23.757,22.132,21.386,21.069,21.150
1501585825,2017-08-01 11:10:25,23.856,26.997,25.596,23.756,22.131,21.321,21.132,21.087
1501585830,2017-08-01 11:10:30,23.792,26.805,25.724,23.821,22.131,21.385,21.068,21.151
1501585835,2017-08-01 11:10:35,23.793,26.805,25.659,23.756,22.132,21.448,21.005,21.087
1501585840,2017-08-01 11:10:40,23.793,26.998,25.595,23.822,22.131,21.385,21.133,21.279
1501585845,2017-08-01 11:10:45,23.729,26.996,25.724,23.886,22.196,21.386,21.133,21.215
1501585850,2017-08-01 11:10:50,23.729,26.869,25.659,24.014,22.196,21.450,21.261,21.215
1501585855,2017-08-01 11:10:55,23.729,26.996,25.850,23.820,22.324,21.577,21.197,21.214
1501585860,2017-08-01 11:11:00,23.728,26.933,25.787,23.821,22.260,21.513,21.198,21.215
1501585865,2017-08-01 11:11:05,23.793,26.932,25.787,23.821,22.324,21.577,21.261,21.279
1501585870,2017-08-01 11:11:10,23.729,26.933,25.723,23.886,22.323,21.642,21.261,21.215
1501585875,2017-08-01 11:11:15,23.792,26.996,25.851,24.012,22.324,21.707,21.261,21.215
1501585880,2017-08-01 11:11:20,23.729,26.933,25.660,23.949,22.324,21.577,21.326,21.215
1501585885,2017-08-01 11:11:25,23.729,26.997,25.787,23.949,22.324,21.578,21.261,21.279
1501585890,2017-08-01 11:11:30,23.730,27.060,25.787,23.949,22.388,21.642,21.262,21.215
1501585895,2017-08-01 11:11:35,23.728,26.868,25.851,23.949,22.388,21.642,21.325,21.279
1501585900,2017-08-01 11:11:40,23.664,26.932,25.851,23.886,22.515,21.578,21.262,21.344
1501585905,2017-08-01 11:11:45,23.601,26.868,25.851,24.077,22.388,21.577,21.261,21.343
1501585910,2017-08-01 11:11:50,23.537,26.741,25.787,24.013,22.516,21.642,21.454,21.471
1501585915,2017-08-01 11:11:55,23.537,26.996,25.787,24.014,22.388,21.770,21.389,21.407
1501585920,2017-08-01 11:12:00,23.537,26.933,25.786,24.014,22.388,21.707,21.326,21.408
1501585925,2017-08-01 11:12:05,23.408,26.933,25.787,24.076,22.517,21.706,21.518,21.472
1501585930,2017-08-01 11:12:10,23.472,26.933,25.852,24.013,22.516,21.770,21.389,21.535
1501585935,2017-08-01 11:12:15,23.409,26.869,25.850,24.078,22.516,21.706,21.389,21.664
1501585940,2017-08-01 11:12:20,23.344,26.932,25.914,24.014,22.579,21.769,21.518,21.664
1501585945,2017-08-01 11:12:25,23.344,26.997,25.850,24.268,22.580,21.835,21.582,21.600
1501585950,2017-08-01 11:12:30,23.537,27.061,25.914,24.077,22.517,21.706,21.518,21.600
1501585955,2017-08-01 11:12:35,23.664,27.061,25.913,24.141,22.580,21.771,21.646,21.664
1501585960,2017-08-01 11:12:40,23.664,27.251,25.851,24.270,22.644,21.834,21.582,21.472
1501585965,2017-08-01 11:12:45,23.664,27.123,26.043,24.205,22.516,21.834,21.518,21.535
1501585970,2017-08-01 11:12:50,23.728,27.253,25.978,24.206,22.580,21.770,21.582,21.471
1501585975,2017-08-01 11:12:55,23.728,27.059,26.042,24.206,22.644,21.770,21.645,21.344
1501585980,2017-08-01 11:13:00,23.664,27.251,25.979,24.269,22.708,21.834,21.646,21.536
1501585985,2017-08-01 11:13:05,23.664,27.252,25.851,24.270,22.581,21.770,21.646,21.600
1501585990,2017-08-01 11:13:10,23.664,27.188,25.978,24.269,22.644,21.834,21.647,21.664
1501585995,2017-08-01 11:13:15,23.664,27.061,25.979,24.269,22.644,21.898,21.646,21.664
1501586000,2017-08-01 11:13:20,23.729,27.188,25.915,24.269,22.772,21.899,21.709,21.728
1501586005,2017-08-01 11:13:25,23.536,27.252,25.915,24.333,22.708,21.898,21.774,21.728
1501586010,2017-08-01 11:13:30,23.536,27.315,26.042,24.397,22.645,21.897,21.646,21.600
1501586015,2017-08-01 11:13:35,23.600,27.315,26.042,24.397,22.645,22.026,21.711,21.664
1501586020,2017-08-01 11:13:40,23.536,27.442,25.979,24.461,22.773,22.026,21.646,21.664
1501586025,2017-08-01 11:13:45,23.664,27.506,26.170,24.397,22.837,22.026,21.774,21.664
1501586030,2017-08-01 11:13:50,23.600,27.443,26.106,24.334,22.644,22.027,21.710,21.599
1501586035,2017-08-01 11:13:55,23.472,27.570,26.106,24.461,22.772,22.026,21.774,21.600
1501586040,2017-08-01 11:14:00,23.408,27.379,26.170,24.462,22.709,22.026,21.774,21.727
1501586045,2017-08-01 11:14:05,23.280,27.570,26.299,24.398,22.772,22.091,21.775,21.664
1501586050,2017-08-01 11:14:10,23.279,27.379,26.170,24.524,22.772,22.026,21.838,21.728
1501586055,2017-08-01 11:14:15,23.471,27.315,26.170,24.397,22.835,22.026,21.839,21.856
1501586060,2017-08-01 11:14:20,23.343,27.506,26.043,24.461,22.837,22.027,21.775,21.727
1501586065,2017-08-01 11:14:25,23.343,27.252,26.170,24.525,22.772,22.155,21.774,21.920
1501586070,2017-08-01 11:14:30,23.471,27.379,26.171,24.525,22.901,22.027,21.774,21.985
1501586075,2017-08-01 11:14:35,23.471,27.506,26.297,24.462,23.028,22.155,21.774,21.728
1501586080,2017-08-01 11:14:40,23.472,27.570,26.298,24.461,22.837,22.155,21.838,21.792
1501586085,2017-08-01 11:14:45,23.472,27.569,26.234,24.525,23.028,22.091,21.838,21.792
1501586090,2017-08-01 11:14:50,23.536,27.505,26.297,24.590,22.901,22.090,21.839,21.792
1501586095,2017-08-01 11:14:55,23.536,27.506,26.234,24.525,23.092,22.091,21.838,21.856
1501586100,2017-08-01 11:15:00,23.600,27.315,26.426,24.525,23.029,22.219,21.902,21.985
1501586105,2017-08-01 11:15:05,23.536,27.506,26.362,24.589,23.092,22.219,21.903,21.792
1501586110,2017-08-01 11:15:10,23.599,27.505,26.362,24.717,23.029,22.155,21.903,21.792
1501586115,2017-08-01 11:15:15,23.665,27.571,26.362,24.590,23.092,22.219,21.903,21.857
1501586120,2017-08-01 11:15:20,23.473,27.443,26.425,24.654,22.964,22.283,21.967,21.856
1501586125,2017-08-01 11:15:25,23.536,27.633,26.490,24.589,23.093,22.219,21.967,21.921
1501586130,2017-08-01 11:15:30,23.471,27.634,26.426,24.653,23.091,22.218,21.967,21.920
1501586135,2017-08-01 11:15:35,23.472,27.570,26.361,24.653,22.964,22.218,21.903,21.920
1501586140,2017-08-01 11:15:40,23.471,27.633,26.362,24.590,23.156,22.283,22.031,21.792
1501586145,2017-08-01 11:15:45,23.408,27.571,26.425,24.653,23.093,22.347,21.968,21.920
1501586150,2017-08-01 11:15:50,23.536,27.634,26.490,24.589,23.156,22.348,22.030,21.920
1501586155,2017-08-01 11:15:55,23.472,27.698,26.489,24.718,23.157,22.412,22.031,21.921
1501586160,2017-08-01 11:16:00,23.408,27.760,26.553,24.653,23.092,22.347,22.031,21.920
