POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500642250,2017-07-21 13:04:10,20.601,23.119,24.847,25.315,18.875,18.511,18.323,22.772
1500642255,2017-07-21 13:04:15,20.730,23.183,24.847,25.186,18.875,18.446,18.387,22.772
1500642260,2017-07-21 13:04:20,20.730,23.246,24.845,25.442,18.748,18.382,18.515,22.963
1500642265,2017-07-21 13:04:25,20.666,23.247,24.910,25.443,18.811,18.510,18.580,22.901
1500642270,2017-07-21 13:04:30,20.730,23.183,25.038,25.506,18.877,18.511,18.452,22.900
1500642275,2017-07-21 13:04:35,20.729,23.246,24.910,25.570,18.812,18.511,18.516,22.836
1500642280,2017-07-21 13:04:40,20.731,23.310,25.038,25.570,18.875,18.510,18.580,22.964
1500642285,2017-07-21 13:04:45,20.857,23.374,24.975,25.634,19.004,18.511,18.516,22.836
1500642290,2017-07-21 13:04:50,20.856,23.438,24.910,25.762,18.940,18.511,18.644,22.836
1500642295,2017-07-21 13:04:55,20.793,23.440,25.102,25.827,19.067,18.575,18.644,22.964
1500642300,2017-07-21 13:05:00,20.858,23.503,25.102,25.955,19.197,18.575,18.645,22.836
1500642305,2017-07-21 13:05:05,20.794,23.502,25.166,25.826,19.068,18.640,18.643,23.027
1500642310,2017-07-21 13:05:10,20.922,23.502,25.102,25.570,19.069,18.704,18.708,22.964
1500642315,2017-07-21 13:05:15,20.922,23.567,25.230,25.890,19.196,18.768,18.709,22.837
1500642320,2017-07-21 13:05:20,20.987,23.502,25.101,25.698,19.131,18.767,18.708,22.964
1500642325,2017-07-21 13:05:25,20.986,23.566,25.229,26.018,19.133,18.576,18.708,23.028
1500642330,2017-07-21 13:05:30,20.922,23.694,25.295,25.889,19.262,18.767,18.710,22.899
1500642335,2017-07-21 13:05:35,20.986,23.631,25.358,26.082,19.326,18.832,18.774,23.029
1500642340,2017-07-21 13:05:40,20.986,23.630,25.294,25.827,19.262,18.768,18.773,22.965
1500642345,2017-07-21 13:05:45,21.115,23.629,25.358,26.018,19.261,18.768,18.708,23.028
1500642350,2017-07-21 13:05:50,21.114,23.695,25.486,26.274,19.326,18.832,18.708,22.964
1500642355,2017-07-21 13:05:55,21.243,23.695,25.487,26.147,19.325,18.769,18.838,22.965
1500642360,2017-07-21 13:06:00,21.243,23.887,25.613,26.273,19.391,18.832,18.901,22.899
1500642365,2017-07-21 13:06:05,21.307,23.823,25.550,26.402,19.389,18.768,18.838,23.028
1500642370,2017-07-21 13:06:10,21.307,23.822,25.616,26.146,19.326,18.768,18.774,23.028
1500642375,2017-07-21 13:06:15,21.243,23.823,25.615,26.338,19.518,18.897,18.837,22.964
1500642380,2017-07-21 13:06:20,21.307,23.951,25.551,26.338,19.518,18.897,18.837,22.901
1500642385,2017-07-21 13:06:25,21.244,23.887,25.550,26.338,19.454,19.026,18.966,22.964
1500642390,2017-07-21 13:06:30,21.308,23.951,25.742,26.466,19.646,18.960,18.965,22.900
1500642395,2017-07-21 13:06:35,21.244,23.886,25.807,26.338,19.454,18.962,18.966,22.901
1500642400,2017-07-21 13:06:40,21.437,23.951,25.741,26.402,19.646,19.025,19.029,22.964
1500642405,2017-07-21 13:06:45,21.372,23.950,25.678,26.466,19.646,19.025,19.030,23.027
1500642410,2017-07-21 13:06:50,21.372,24.014,25.805,26.593,19.648,19.090,19.158,23.027
1500642415,2017-07-21 13:06:55,21.372,24.078,25.805,26.529,19.647,19.089,19.031,23.028
1500642420,2017-07-21 13:07:00,21.564,24.142,25.806,26.657,19.711,19.025,19.031,22.836
1500642425,2017-07-21 13:07:05,21.501,24.206,25.806,26.914,19.775,19.025,19.029,22.899
1500642430,2017-07-21 13:07:10,21.628,24.143,25.869,26.851,19.839,19.089,19.094,22.963
1500642435,2017-07-21 13:07:15,21.566,24.079,25.807,26.978,19.775,19.026,19.159,22.900
1500642440,2017-07-21 13:07:20,21.565,24.206,25.934,26.849,19.776,19.283,19.159,22.836
1500642445,2017-07-21 13:07:25,21.565,24.079,25.870,26.977,19.839,19.155,19.288,23.027
1500642450,2017-07-21 13:07:30,21.628,24.142,25.870,27.104,19.775,19.154,19.223,23.027
1500642455,2017-07-21 13:07:35,21.629,24.206,25.934,26.977,19.775,19.282,19.224,23.027
1500642460,2017-07-21 13:07:40,21.501,24.143,26.124,26.977,19.776,19.154,19.224,22.964
1500642465,2017-07-21 13:07:45,21.694,24.206,25.934,26.978,19.904,19.283,19.288,22.964
1500642470,2017-07-21 13:07:50,21.694,24.270,26.062,27.041,19.776,19.283,19.415,22.964
1500642475,2017-07-21 13:07:55,21.758,24.206,26.125,26.976,19.968,19.347,19.352,23.028
1500642480,2017-07-21 13:08:00,21.756,24.396,25.998,27.104,20.033,19.411,19.416,22.964
1500642485,2017-07-21 13:08:05,21.757,24.207,26.125,27.233,19.903,19.282,19.417,22.964
1500642490,2017-07-21 13:08:10,21.885,24.460,26.126,27.105,19.968,19.283,19.416,22.900
1500642495,2017-07-21 13:08:15,21.950,24.525,26.125,27.105,20.096,19.283,19.481,22.836
1500642500,2017-07-21 13:08:20,21.886,24.526,26.253,27.105,20.033,19.412,19.417,23.027
1500642505,2017-07-21 13:08:25,21.886,24.461,26.253,27.359,19.968,19.539,19.544,22.965
1500642510,2017-07-21 13:08:30,21.822,24.526,26.380,27.296,20.160,19.284,19.545,23.028
1500642515,2017-07-21 13:08:35,21.950,24.527,26.253,27.360,20.160,19.540,19.546,22.964
1500642520,2017-07-21 13:08:40,21.951,24.526,26.253,27.488,20.160,19.540,19.481,22.965
1500642525,2017-07-21 13:08:45,22.013,24.399,26.253,27.616,20.097,19.475,19.673,22.965
1500642530,2017-07-21 13:08:50,22.206,24.526,26.318,27.808,20.161,19.476,19.481,23.027
1500642535,2017-07-21 13:08:55,22.079,24.526,26.445,27.807,20.225,19.411,19.479,22.965
1500642540,2017-07-21 13:09:00,22.079,24.654,26.317,27.808,20.224,19.539,19.545,22.770
1500642545,2017-07-21 13:09:05,22.015,24.525,26.317,27.870,20.290,19.411,19.609,22.773
1500642550,2017-07-21 13:09:10,22.078,24.590,26.380,27.872,20.289,19.476,19.544,22.707
1500642555,2017-07-21 13:09:15,22.142,24.526,26.443,27.935,20.287,19.540,19.737,22.773
1500642560,2017-07-21 13:09:20,22.142,24.653,26.318,27.871,20.353,19.539,19.672,22.835
1500642565,2017-07-21 13:09:25,22.206,24.590,26.509,27.936,20.353,19.539,19.608,22.773
1500642570,2017-07-21 13:09:30,22.270,24.718,26.573,27.999,20.417,19.541,19.802,22.771
1500642575,2017-07-21 13:09:35,22.334,24.781,26.574,28.062,20.416,19.540,19.737,22.709
1500642580,2017-07-21 13:09:40,22.207,24.780,26.572,27.936,20.481,19.604,19.737,22.772
1500642585,2017-07-21 13:09:45,22.335,24.654,26.509,28.063,20.289,19.604,19.737,22.643
1500642590,2017-07-21 13:09:50,22.336,24.782,26.573,27.935,20.545,19.669,19.738,22.772
1500642595,2017-07-21 13:09:55,22.400,24.782,26.638,27.935,20.481,19.668,19.802,22.836
1500642600,2017-07-21 13:10:00,22.271,24.654,26.638,28.191,20.546,19.669,19.802,22.644
1500642605,2017-07-21 13:10:05,22.336,24.781,26.574,27.936,20.546,19.669,19.866,22.644
1500642610,2017-07-21 13:10:10,22.335,24.845,26.701,28.062,20.546,19.733,19.738,22.708
1500642615,2017-07-21 13:10:15,22.271,24.780,26.701,28.128,20.546,19.733,19.930,22.771
1500642620,2017-07-21 13:10:20,22.399,24.781,26.636,28.127,20.675,19.733,19.866,22.708
1500642625,2017-07-21 13:10:25,22.463,24.781,26.637,28.062,20.609,19.797,19.801,22.580
1500642630,2017-07-21 13:10:30,22.336,24.781,26.764,27.999,20.547,19.733,19.930,22.516
1500642635,2017-07-21 13:10:35,22.335,24.845,26.701,28.126,20.546,19.733,19.866,22.579
1500642640,2017-07-21 13:10:40,22.463,24.781,26.701,28.127,20.674,19.798,19.866,22.772
1500642645,2017-07-21 13:10:45,22.336,24.844,26.637,28.253,20.674,19.797,19.931,22.707
1500642650,2017-07-21 13:10:50,22.591,24.781,26.573,28.127,20.739,19.797,19.931,22.771
1500642655,2017-07-21 13:10:55,22.529,24.845,26.766,28.191,20.738,19.925,19.930,22.707
1500642660,2017-07-21 13:11:00,22.528,24.845,26.828,28.191,20.802,19.861,19.931,22.580
1500642665,2017-07-21 13:11:05,22.529,24.845,26.637,28.127,20.738,19.925,20.059,22.579
1500642670,2017-07-21 13:11:10,22.528,24.972,26.701,28.127,20.803,20.119,19.930,22.772
1500642675,2017-07-21 13:11:15,22.720,24.910,26.765,28.191,20.738,20.054,20.187,22.708
1500642680,2017-07-21 13:11:20,22.656,24.845,26.828,28.191,20.803,19.926,20.123,22.707
1500642685,2017-07-21 13:11:25,22.593,24.972,26.765,28.254,20.803,19.990,20.187,22.709
1500642690,2017-07-21 13:11:30,22.528,24.781,26.766,28.063,20.931,20.119,20.059,22.772
1500642695,2017-07-21 13:11:35,22.593,24.910,26.702,28.255,20.867,20.118,20.252,22.707
1500642700,2017-07-21 13:11:40,22.721,25.037,26.701,28.191,20.867,20.054,20.123,22.643
1500642705,2017-07-21 13:11:45,22.849,25.101,26.765,28.254,20.803,19.990,20.187,22.644
1500642710,2017-07-21 13:11:50,22.720,24.845,26.893,28.255,20.867,20.118,20.124,22.708
1500642715,2017-07-21 13:11:55,22.721,25.036,26.701,28.382,20.995,20.118,20.251,22.644
1500642720,2017-07-21 13:12:00,22.721,25.100,26.829,28.127,20.994,20.247,20.124,22.578
1500642725,2017-07-21 13:12:05,22.784,24.972,26.829,28.191,20.995,20.119,20.251,22.580
1500642730,2017-07-21 13:12:10,22.786,25.037,26.701,28.190,21.060,20.183,20.316,22.708
1500642735,2017-07-21 13:12:15,22.721,25.037,26.765,28.128,20.994,20.183,20.380,22.580
1500642740,2017-07-21 13:12:20,22.786,25.037,26.765,28.128,20.931,20.183,20.316,22.644
1500642745,2017-07-21 13:12:25,22.849,25.100,26.829,28.254,21.059,20.119,20.251,22.643
1500642750,2017-07-21 13:12:30,22.721,25.037,26.828,28.127,21.059,20.248,20.253,22.901
1500642755,2017-07-21 13:12:35,22.785,25.165,26.829,28.254,20.995,20.120,20.444,22.771
1500642760,2017-07-21 13:12:40,22.977,25.037,26.893,28.383,21.124,20.183,20.381,22.771
1500642765,2017-07-21 13:12:45,22.786,25.038,26.956,28.383,21.188,20.246,20.446,22.643
1500642771,2017-07-21 13:12:51,22.849,25.102,27.086,28.383,21.123,20.248,20.508,22.771
1500642776,2017-07-21 13:12:56,22.849,25.165,26.828,28.382,21.187,20.247,20.509,22.771
1500642780,2017-07-21 13:13:00,22.914,25.165,26.957,28.319,21.124,20.376,20.380,22.708
1500642785,2017-07-21 13:13:05,22.849,25.292,26.956,28.510,21.060,20.313,20.509,22.772
1500642790,2017-07-21 13:13:10,22.914,25.292,27.084,28.574,21.317,20.311,20.509,22.771
1500642795,2017-07-21 13:13:15,23.105,25.165,26.957,28.447,21.317,20.312,20.445,22.771
1500642800,2017-07-21 13:13:20,23.042,25.229,27.020,28.572,21.316,20.439,20.508,22.771
1500642805,2017-07-21 13:13:25,22.978,25.228,27.020,28.446,21.252,20.440,20.574,22.579
1500642810,2017-07-21 13:13:30,23.042,25.228,27.020,28.446,21.316,20.312,20.573,22.643
1500642815,2017-07-21 13:13:35,23.105,25.228,27.083,28.638,21.317,20.312,20.510,22.581
1500642820,2017-07-21 13:13:40,23.106,25.293,27.019,28.638,21.316,20.441,20.702,22.452
1500642825,2017-07-21 13:13:45,23.043,25.292,27.084,28.636,21.445,20.375,20.701,22.707
1500642830,2017-07-21 13:13:50,23.041,25.356,27.083,28.510,21.380,20.376,20.701,22.771
1500642835,2017-07-21 13:13:55,23.043,25.293,26.956,28.383,21.381,20.441,20.766,22.836
1500642840,2017-07-21 13:14:00,23.170,25.356,27.148,28.510,21.381,20.376,20.702,22.835
1500642845,2017-07-21 13:14:05,23.234,25.357,27.213,28.637,21.445,20.504,20.637,22.771
1500642850,2017-07-21 13:14:10,23.298,25.421,27.084,28.702,21.380,20.441,20.830,22.771
1500642855,2017-07-21 13:14:15,23.298,25.548,27.275,28.638,21.509,20.441,20.703,22.771
1500642860,2017-07-21 13:14:20,23.235,25.356,27.340,28.574,21.444,20.570,20.702,22.644
1500642865,2017-07-21 13:14:25,23.170,25.421,27.212,28.701,21.445,20.569,20.638,22.643
1500642870,2017-07-21 13:14:30,23.234,25.484,27.148,28.703,21.573,20.506,20.766,22.771
1500642875,2017-07-21 13:14:35,23.299,25.420,27.276,28.829,21.446,20.440,20.766,22.644
1500642880,2017-07-21 13:14:40,23.299,25.548,27.276,28.701,21.572,20.569,20.703,22.580
1500642885,2017-07-21 13:14:45,23.298,25.548,27.211,28.893,21.446,20.697,20.830,22.515
1500642890,2017-07-21 13:14:50,23.234,25.548,27.276,28.701,21.573,20.569,20.894,22.515
1500642895,2017-07-21 13:14:55,23.235,25.548,27.340,28.830,21.574,20.634,20.829,22.580
1500642900,2017-07-21 13:15:00,23.234,25.548,27.275,28.766,21.509,20.632,20.830,22.644
1500642905,2017-07-21 13:15:05,23.362,25.548,27.340,28.957,21.510,20.633,20.766,22.708
1500642910,2017-07-21 13:15:10,23.426,25.548,27.403,28.893,21.702,20.698,20.831,22.707
1500642915,2017-07-21 13:15:15,23.300,25.611,27.276,28.893,21.637,20.827,21.022,22.708
1500642920,2017-07-21 13:15:20,23.234,25.612,27.404,28.829,21.764,20.570,20.895,22.708
1500642925,2017-07-21 13:15:25,23.299,25.548,27.340,28.893,21.572,20.698,20.959,22.707
1500642930,2017-07-21 13:15:30,23.363,25.548,27.340,28.893,21.700,20.825,20.959,22.708
1500642935,2017-07-21 13:15:35,23.426,25.612,27.340,28.765,21.574,20.698,21.023,22.643
1500642940,2017-07-21 13:15:40,23.427,25.548,27.403,28.829,21.829,20.762,20.959,22.708
1500642945,2017-07-21 13:15:45,23.363,25.675,27.340,28.893,21.830,20.826,21.023,22.708
1500642950,2017-07-21 13:15:50,23.427,25.613,27.404,28.957,21.766,20.763,21.022,22.708
1500642955,2017-07-21 13:15:55,23.619,25.612,27.403,28.829,21.830,20.826,20.959,22.643
1500642960,2017-07-21 13:16:00,23.490,25.866,27.595,28.830,21.829,20.826,21.023,22.579
1500642965,2017-07-21 13:16:05,23.619,25.740,27.532,28.893,21.830,20.763,21.087,22.708
1500642970,2017-07-21 13:16:10,23.555,25.804,27.403,28.892,21.894,20.763,21.087,22.579
1500642975,2017-07-21 13:16:15,23.556,25.804,27.468,28.892,21.765,20.827,21.087,22.709
1500642980,2017-07-21 13:16:20,23.620,25.804,27.531,28.957,21.831,20.825,21.151,22.579
1500642985,2017-07-21 13:16:25,23.555,25.803,27.340,28.957,21.893,20.955,21.087,22.580
1500642990,2017-07-21 13:16:30,23.555,25.740,27.467,29.020,21.829,20.891,21.216,22.580
1500642995,2017-07-21 13:16:35,23.555,25.676,27.339,28.957,21.958,20.955,21.215,22.515
1500643000,2017-07-21 13:16:40,23.555,25.739,27.532,28.894,21.957,21.019,21.216,22.580
1500643005,2017-07-21 13:16:45,23.556,25.803,27.660,28.893,21.958,20.955,21.216,22.707
1500643010,2017-07-21 13:16:50,23.619,25.867,27.531,28.957,21.830,20.826,21.344,22.643
1500643015,2017-07-21 13:16:55,23.618,25.867,27.596,29.084,21.958,20.891,21.281,22.643
1500643020,2017-07-21 13:17:00,23.619,25.931,27.596,28.895,22.022,20.827,21.280,22.772
1500643025,2017-07-21 13:17:05,23.684,25.804,27.658,29.020,22.023,20.891,21.280,22.709
1500643030,2017-07-21 13:17:10,23.556,25.867,27.595,29.149,22.087,20.890,21.280,22.644
1500643035,2017-07-21 13:17:15,23.812,25.868,27.785,29.085,22.021,21.019,21.215,22.771
1500643040,2017-07-21 13:17:20,23.683,25.931,27.659,29.020,22.023,21.019,21.279,22.772
1500643045,2017-07-21 13:17:25,23.811,25.996,27.658,28.893,22.022,21.019,21.280,22.709
1500643050,2017-07-21 13:17:30,23.813,25.868,27.596,29.085,22.149,21.083,21.279,22.772
1500643055,2017-07-21 13:17:35,23.748,26.059,27.596,29.148,22.086,21.083,21.408,22.642
1500643060,2017-07-21 13:17:40,23.812,25.996,27.660,29.212,22.086,21.019,21.409,22.771
1500643065,2017-07-21 13:17:45,23.811,25.996,27.850,29.085,22.150,21.212,21.344,22.644
1500643070,2017-07-21 13:17:50,23.812,25.932,27.851,29.149,22.214,21.083,21.409,22.580
1500643075,2017-07-21 13:17:55,23.812,26.059,27.725,28.957,22.087,21.212,21.472,22.644
1500643080,2017-07-21 13:18:00,23.940,25.996,27.788,29.148,22.149,21.211,21.344,22.771
1500643085,2017-07-21 13:18:05,23.940,25.931,27.723,29.149,22.214,21.084,21.473,22.708
1500643090,2017-07-21 13:18:10,23.876,25.995,27.660,29.149,22.215,21.211,21.472,22.643
1500643095,2017-07-21 13:18:15,23.940,26.060,27.723,29.148,22.279,21.213,21.409,22.708
1500643100,2017-07-21 13:18:20,23.811,26.060,27.914,29.148,22.343,21.211,21.344,22.709
1500643105,2017-07-21 13:18:25,23.876,25.932,27.851,29.149,22.215,21.084,21.537,22.771
1500643110,2017-07-21 13:18:30,23.875,26.058,27.915,29.149,22.279,21.340,21.408,22.708
1500643115,2017-07-21 13:18:35,23.940,26.060,27.850,29.339,22.279,21.341,21.472,22.644
1500643120,2017-07-21 13:18:40,23.876,26.122,27.788,29.275,22.087,21.212,21.537,22.708
1500643125,2017-07-21 13:18:45,24.004,26.123,27.851,29.275,22.279,21.276,21.537,22.708
1500643130,2017-07-21 13:18:50,24.004,26.061,27.787,29.403,22.343,21.212,21.473,22.707
1500643135,2017-07-21 13:18:55,24.068,26.187,27.788,29.339,22.343,21.212,21.536,22.709
1500643140,2017-07-21 13:19:00,24.068,26.187,27.915,29.403,22.407,21.212,21.601,22.771
1500643145,2017-07-21 13:19:05,24.004,26.124,27.851,29.466,22.407,21.276,21.409,22.708
1500643150,2017-07-21 13:19:10,24.132,26.187,27.913,29.467,22.407,21.277,21.601,22.771
1500643155,2017-07-21 13:19:15,24.132,26.124,27.851,29.276,22.407,21.212,21.665,22.581
1500643160,2017-07-21 13:19:20,24.069,26.124,27.915,29.468,22.343,21.276,21.601,22.581
1500643165,2017-07-21 13:19:25,24.068,26.123,27.915,29.276,22.407,21.405,21.601,22.580
1500643170,2017-07-21 13:19:30,24.068,26.250,27.915,29.149,22.408,21.404,21.602,22.708
1500643175,2017-07-21 13:19:35,24.197,26.124,27.978,29.149,22.408,21.405,21.602,22.771
1500643180,2017-07-21 13:19:40,24.132,26.251,27.915,29.149,22.408,21.533,21.794,22.645
