POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500649790,2017-07-21 15:09:50,17.245,20.805,18.998,16.954,17.131,20.049,21.723,22.317
1500649795,2017-07-21 15:09:55,17.245,20.741,18.934,17.083,17.131,20.241,21.723,22.382
1500649800,2017-07-21 15:10:00,17.246,20.933,18.998,16.956,17.261,20.371,21.787,22.509
1500649805,2017-07-21 15:10:05,17.309,20.935,18.999,17.021,17.196,20.307,21.786,22.445
1500649810,2017-07-21 15:10:10,17.374,20.997,19.190,17.084,17.324,20.242,21.851,22.508
1500649815,2017-07-21 15:10:15,17.245,21.125,19.191,17.019,17.260,20.499,21.787,22.380
1500649820,2017-07-21 15:10:20,17.374,21.124,19.191,17.084,17.452,20.434,21.980,22.445
1500649825,2017-07-21 15:10:25,17.438,21.061,19.319,17.212,17.260,20.368,22.045,22.572
1500649830,2017-07-21 15:10:30,17.373,21.061,19.321,17.020,17.324,20.434,22.044,22.445
1500649835,2017-07-21 15:10:35,17.374,21.253,19.321,17.149,17.389,20.433,22.172,22.445
1500649840,2017-07-21 15:10:40,17.502,21.253,19.320,17.148,17.260,20.434,22.173,22.381
1500649845,2017-07-21 15:10:45,17.631,21.381,19.384,17.213,17.388,20.563,22.171,22.317
1500649850,2017-07-21 15:10:50,17.631,21.317,19.512,17.084,17.452,20.562,22.300,22.381
1500649855,2017-07-21 15:10:55,17.503,21.446,19.576,17.148,17.517,20.691,22.107,22.381
1500649860,2017-07-21 15:11:00,17.632,21.445,19.448,17.213,17.453,20.755,22.236,22.317
1500649865,2017-07-21 15:11:05,17.631,21.508,19.577,17.213,17.390,20.818,22.173,22.381
1500649870,2017-07-21 15:11:10,17.631,21.574,19.640,17.342,17.581,20.820,22.362,22.251
1500649875,2017-07-21 15:11:15,17.696,21.574,19.640,17.278,17.581,20.819,22.301,22.508
1500649880,2017-07-21 15:11:20,17.761,21.511,19.706,17.212,17.580,20.691,22.364,22.381
1500649885,2017-07-21 15:11:25,17.567,21.637,19.769,17.342,17.518,20.756,22.427,22.381
1500649890,2017-07-21 15:11:30,17.696,21.701,19.834,17.341,17.518,20.947,22.365,22.444
1500649895,2017-07-21 15:11:35,17.761,21.702,19.770,17.341,17.710,21.076,22.492,22.316
1500649900,2017-07-21 15:11:40,17.697,21.766,19.899,17.341,17.646,21.076,22.556,22.444
1500649905,2017-07-21 15:11:45,17.825,21.766,19.962,17.341,17.645,21.076,22.557,22.508
1500649910,2017-07-21 15:11:50,17.889,21.958,19.898,17.341,17.710,21.076,22.620,22.572
1500649915,2017-07-21 15:11:55,17.825,21.893,19.898,17.406,17.711,21.012,22.557,22.572
1500649920,2017-07-21 15:12:00,17.889,21.830,20.025,17.407,17.710,21.013,22.749,22.700
1500649925,2017-07-21 15:12:05,17.889,21.958,19.963,17.405,17.774,21.077,22.621,22.508
1500649930,2017-07-21 15:12:10,17.954,21.894,20.027,17.470,17.710,21.075,22.748,22.444
1500649935,2017-07-21 15:12:15,17.954,21.957,20.155,17.470,17.710,21.012,22.812,22.636
1500649940,2017-07-21 15:12:20,17.955,21.957,20.026,17.599,17.774,21.140,22.876,22.508
1500649945,2017-07-21 15:12:25,17.953,22.150,20.154,17.534,17.774,21.204,22.812,22.573
1500649950,2017-07-21 15:12:30,18.083,22.086,20.219,17.534,17.775,21.076,22.941,22.508
1500649955,2017-07-21 15:12:35,18.083,22.023,20.155,17.535,17.839,21.204,23.068,22.700
1500649960,2017-07-21 15:12:40,18.147,22.087,20.219,17.599,17.775,21.204,23.005,22.508
1500649965,2017-07-21 15:12:45,18.146,22.215,20.219,17.599,17.840,21.075,23.133,22.699
1500649970,2017-07-21 15:12:50,18.211,22.214,20.284,17.663,17.839,21.205,23.069,22.636
1500649975,2017-07-21 15:12:55,18.276,22.214,20.284,17.728,17.967,21.332,23.068,22.444
1500649980,2017-07-21 15:13:00,18.212,22.150,20.347,17.599,17.839,21.334,23.005,22.315
1500649985,2017-07-21 15:13:05,18.148,22.406,20.410,17.663,17.965,21.461,23.069,22.252
1500649990,2017-07-21 15:13:10,18.148,22.214,20.413,17.792,18.032,21.525,23.133,22.252
1500649995,2017-07-21 15:13:15,18.211,22.343,20.412,17.663,17.968,21.397,23.133,22.124
1500650000,2017-07-21 15:13:20,18.340,22.405,20.476,17.792,18.032,21.397,23.261,22.187
1500650005,2017-07-21 15:13:25,18.403,22.277,20.413,17.792,17.902,21.268,23.199,22.123
1500650010,2017-07-21 15:13:30,18.276,22.471,20.542,17.857,17.967,21.396,23.326,22.060
1500650015,2017-07-21 15:13:35,18.340,22.470,20.604,17.792,18.095,21.332,23.453,22.124
1500650020,2017-07-21 15:13:40,18.404,22.535,20.669,17.985,17.837,21.269,23.390,22.060
1500650025,2017-07-21 15:13:45,18.404,22.534,20.540,17.791,17.967,21.332,23.453,22.058
1500650030,2017-07-21 15:13:50,18.403,22.598,20.733,17.921,17.968,21.397,23.453,22.059
1500650035,2017-07-21 15:13:55,18.403,22.725,20.732,17.984,17.966,21.461,23.454,22.060
1500650040,2017-07-21 15:14:00,18.405,22.663,20.796,17.984,18.160,21.525,23.517,22.059
1500650045,2017-07-21 15:14:05,18.404,22.662,20.733,17.984,17.967,21.526,23.391,21.930
1500650050,2017-07-21 15:14:10,18.533,22.727,20.797,17.984,18.095,21.654,23.454,21.930
1500650055,2017-07-21 15:14:15,18.405,22.726,20.863,17.922,18.159,21.589,23.517,21.995
1500650060,2017-07-21 15:14:20,18.468,22.789,20.926,18.113,18.160,21.524,23.582,21.995
1500650065,2017-07-21 15:14:25,18.469,22.790,20.925,17.986,18.094,21.654,23.581,21.995
1500650070,2017-07-21 15:14:30,18.661,22.919,20.798,18.113,18.031,21.847,23.711,22.059
1500650075,2017-07-21 15:14:35,18.534,22.790,21.054,17.986,18.160,21.717,23.773,22.059
1500650080,2017-07-21 15:14:40,18.598,22.982,20.991,18.113,18.223,21.717,23.709,21.995
1500650085,2017-07-21 15:14:45,18.791,22.982,20.990,18.113,18.223,21.589,23.773,22.059
1500650090,2017-07-21 15:14:50,18.726,22.982,21.119,18.113,18.159,21.653,23.775,22.187
1500650095,2017-07-21 15:14:55,18.662,23.110,21.119,18.113,18.160,21.846,23.774,22.251
1500650100,2017-07-21 15:15:00,18.727,22.982,21.119,18.113,18.161,21.847,23.774,22.187
1500650105,2017-07-21 15:15:05,18.661,22.982,21.119,18.114,18.160,21.846,23.838,22.059
1500650110,2017-07-21 15:15:10,18.726,22.983,21.118,18.178,18.224,21.846,23.902,22.059
1500650115,2017-07-21 15:15:15,18.983,23.111,21.184,18.178,18.224,21.974,23.965,22.123
1500650120,2017-07-21 15:15:20,18.854,23.047,21.183,18.114,18.225,21.974,23.838,22.188
1500650125,2017-07-21 15:15:25,18.920,23.110,21.375,18.178,18.223,21.846,23.837,22.251
1500650130,2017-07-21 15:15:30,18.983,23.238,21.183,18.242,18.223,21.846,23.965,22.315
1500650135,2017-07-21 15:15:35,19.114,23.046,21.376,18.178,18.288,22.038,23.902,22.186
1500650140,2017-07-21 15:15:40,19.047,23.174,21.376,18.243,18.225,22.167,23.902,22.187
1500650145,2017-07-21 15:15:45,18.984,23.238,21.440,18.114,18.288,22.038,23.903,22.252
1500650150,2017-07-21 15:15:50,19.112,23.238,21.376,18.308,18.288,22.039,24.030,22.251
1500650155,2017-07-21 15:15:55,19.113,23.238,21.439,18.371,18.288,22.231,23.902,22.315
1500650160,2017-07-21 15:16:00,19.177,23.365,21.504,18.371,18.288,22.295,23.965,22.251
1500650165,2017-07-21 15:16:05,19.048,23.303,21.439,18.308,18.288,22.360,24.030,22.251
1500650170,2017-07-21 15:16:10,19.048,23.302,21.439,18.370,18.289,22.360,24.031,22.188
1500650175,2017-07-21 15:16:15,19.177,23.365,21.632,18.242,18.480,22.425,24.094,22.251
1500650180,2017-07-21 15:16:20,19.177,23.367,21.568,18.370,18.480,22.552,24.094,22.315
1500650185,2017-07-21 15:16:25,19.177,23.430,21.697,18.307,18.481,22.424,24.094,22.380
1500650190,2017-07-21 15:16:30,19.177,23.494,21.632,18.372,18.417,22.360,24.286,22.187
1500650195,2017-07-21 15:16:35,19.177,23.366,21.697,18.371,18.417,22.425,24.094,22.251
1500650200,2017-07-21 15:16:40,19.177,23.431,21.760,18.307,18.353,22.553,24.222,22.187
1500650205,2017-07-21 15:16:45,19.176,23.494,21.697,18.372,18.418,22.616,24.350,22.188
1500650210,2017-07-21 15:16:50,19.241,23.621,21.761,18.371,18.417,22.552,24.350,21.994
1500650215,2017-07-21 15:16:55,19.242,23.559,21.697,18.435,18.480,22.616,24.286,22.059
1500650220,2017-07-21 15:17:00,19.177,23.430,21.826,18.371,18.417,22.682,24.350,22.060
1500650225,2017-07-21 15:17:05,19.306,23.558,21.760,18.370,18.483,22.745,24.286,21.995
1500650230,2017-07-21 15:17:10,19.242,23.622,21.826,18.565,18.546,22.680,24.350,21.995
1500650235,2017-07-21 15:17:15,19.370,23.558,21.953,18.563,18.545,22.809,24.349,22.059
1500650240,2017-07-21 15:17:20,19.434,23.751,21.954,18.562,18.544,22.872,24.414,21.995
1500650245,2017-07-21 15:17:25,19.370,23.751,21.889,18.565,18.545,22.938,24.414,22.059
1500650250,2017-07-21 15:17:30,19.434,23.750,21.953,18.563,18.610,22.874,24.350,22.186
1500650255,2017-07-21 15:17:35,19.434,23.814,21.890,18.563,18.610,22.937,24.542,21.930
1500650260,2017-07-21 15:17:40,19.435,23.878,21.953,18.629,18.482,22.810,24.542,22.123
1500650265,2017-07-21 15:17:45,19.435,23.815,21.954,18.564,18.481,22.938,24.542,22.187
1500650270,2017-07-21 15:17:50,19.434,23.750,22.018,18.628,18.481,22.937,24.543,22.123
1500650275,2017-07-21 15:17:55,19.563,23.878,22.146,18.564,18.610,22.872,24.542,21.867
1500650280,2017-07-21 15:18:00,19.435,23.878,22.209,18.629,18.610,22.937,24.478,21.930
1500650285,2017-07-21 15:18:05,19.563,23.941,22.081,18.630,18.547,23.065,24.414,21.995
1500650290,2017-07-21 15:18:10,19.693,24.005,22.210,18.565,18.675,23.002,24.606,22.059
1500650295,2017-07-21 15:18:15,19.628,24.007,22.211,18.693,18.739,23.129,24.669,22.059
1500650300,2017-07-21 15:18:20,19.564,24.007,22.147,18.693,18.673,23.066,24.606,21.994
1500650305,2017-07-21 15:18:25,19.564,24.006,22.209,18.628,18.610,23.129,24.670,21.865
1500650310,2017-07-21 15:18:30,19.692,24.006,22.210,18.629,18.610,23.129,24.607,21.674
1500650315,2017-07-21 15:18:35,19.692,24.006,22.209,18.692,18.738,23.130,24.606,21.995
1500650320,2017-07-21 15:18:40,19.692,24.006,22.210,18.821,18.674,23.386,24.607,22.123
1500650325,2017-07-21 15:18:45,19.756,24.070,22.210,18.758,18.674,23.386,24.798,22.123
1500650330,2017-07-21 15:18:50,19.692,24.134,22.275,18.758,18.738,23.387,24.798,22.187
1500650335,2017-07-21 15:18:55,19.821,24.134,22.274,18.757,18.867,23.387,24.863,22.315
1500650340,2017-07-21 15:19:00,19.757,24.133,22.274,18.757,18.804,23.449,24.799,22.380
1500650345,2017-07-21 15:19:05,19.821,24.134,22.530,18.886,18.803,23.386,24.798,22.380
1500650350,2017-07-21 15:19:10,19.756,24.133,22.402,18.949,18.803,23.642,24.862,22.252
1500650355,2017-07-21 15:19:15,19.820,24.198,22.402,18.822,18.995,23.513,24.926,22.251
1500650360,2017-07-21 15:19:20,19.821,24.262,22.403,18.757,18.803,23.579,24.863,22.251
1500650365,2017-07-21 15:19:25,19.885,24.198,22.403,18.822,18.867,23.642,24.926,22.317
1500650370,2017-07-21 15:19:30,19.950,24.262,22.403,18.950,18.867,23.643,24.990,22.380
1500650375,2017-07-21 15:19:35,19.886,24.262,22.531,18.886,18.867,23.643,24.862,22.315
1500650380,2017-07-21 15:19:40,19.949,24.262,22.595,18.886,18.931,23.771,24.926,22.251
1500650385,2017-07-21 15:19:45,19.885,24.325,22.467,18.950,18.930,23.707,24.926,22.379
1500650390,2017-07-21 15:19:50,19.821,24.262,22.467,18.887,18.995,23.707,25.054,22.123
1500650395,2017-07-21 15:19:55,20.014,24.326,22.659,18.886,18.996,23.770,25.054,22.059
1500650400,2017-07-21 15:20:00,20.014,24.326,22.660,18.887,18.931,23.899,25.054,22.123
1500650405,2017-07-21 15:20:05,20.014,24.390,22.660,18.887,18.932,23.835,25.119,21.995
1500650410,2017-07-21 15:20:10,19.950,24.453,22.660,19.014,18.995,23.899,25.119,21.931
1500650415,2017-07-21 15:20:15,20.143,24.454,22.725,19.142,18.996,23.899,25.183,21.804
1500650420,2017-07-21 15:20:20,20.078,24.454,22.851,19.078,18.996,23.898,25.182,21.995
1500650425,2017-07-21 15:20:25,20.143,24.518,22.723,19.080,18.996,24.027,25.182,21.931
1500650430,2017-07-21 15:20:30,20.207,24.454,22.661,19.142,18.932,23.964,25.245,21.994
1500650435,2017-07-21 15:20:35,20.207,24.518,22.851,19.079,18.996,23.963,25.311,21.995
1500650440,2017-07-21 15:20:40,20.207,24.581,22.787,19.016,19.059,24.283,25.247,22.124
1500650445,2017-07-21 15:20:45,20.207,24.582,22.788,19.079,19.060,24.091,25.374,22.188
1500650450,2017-07-21 15:20:50,20.208,24.517,22.851,19.016,18.996,24.092,25.311,22.251
1500650455,2017-07-21 15:20:55,20.208,24.645,22.916,19.143,18.996,24.156,25.247,22.187
1500650461,2017-07-21 15:21:01,20.271,24.709,22.979,19.207,19.125,24.221,25.182,22.059
1500650466,2017-07-21 15:21:06,20.271,24.709,22.852,19.144,19.061,24.156,25.311,22.060
1500650471,2017-07-21 15:21:11,20.336,24.646,22.980,19.143,19.060,24.220,25.374,22.188
1500650476,2017-07-21 15:21:16,20.271,24.710,22.980,19.143,19.060,24.347,25.374,21.995
1500650481,2017-07-21 15:21:21,20.271,24.837,22.981,19.144,19.060,24.219,25.374,22.060
1500650486,2017-07-21 15:21:26,20.272,24.773,23.044,19.079,19.124,24.219,25.375,22.187
1500650491,2017-07-21 15:21:31,20.335,24.774,23.109,19.143,19.060,24.412,25.310,22.187
1500650496,2017-07-21 15:21:36,20.464,24.774,23.044,19.208,19.190,24.347,25.374,21.995
1500650501,2017-07-21 15:21:41,20.528,24.774,23.107,19.336,19.253,24.412,25.374,21.996
1500650506,2017-07-21 15:21:46,20.464,24.901,22.980,19.272,19.316,24.348,25.374,21.930
1500650511,2017-07-21 15:21:51,20.463,24.774,23.172,19.208,19.190,24.348,25.503,21.930
1500650516,2017-07-21 15:21:56,20.400,24.902,23.172,19.337,19.316,24.348,25.694,21.994
1500650520,2017-07-21 15:22:00,20.400,24.966,23.173,19.207,19.124,24.412,25.630,21.867
1500650525,2017-07-21 15:22:05,20.528,24.964,23.172,19.271,19.189,24.475,25.630,21.932
1500650530,2017-07-21 15:22:10,20.528,24.964,23.237,19.401,18.996,24.476,25.566,21.867
1500650535,2017-07-21 15:22:15,20.656,25.029,23.109,19.208,19.318,24.412,25.566,21.994
1500650540,2017-07-21 15:22:20,20.528,25.029,23.238,19.338,19.253,24.412,25.758,21.994
1500650545,2017-07-21 15:22:25,20.528,25.028,23.300,19.336,19.316,24.540,25.757,21.931
1500650550,2017-07-21 15:22:30,20.657,25.093,23.300,19.273,19.253,24.539,25.630,21.930
1500650555,2017-07-21 15:22:35,20.657,25.029,23.300,19.402,19.253,24.540,25.694,21.995
1500650560,2017-07-21 15:22:40,20.657,25.029,23.301,19.401,19.381,24.667,25.631,21.995
1500650565,2017-07-21 15:22:45,20.657,25.093,23.301,19.465,19.317,24.540,25.822,22.124
1500650570,2017-07-21 15:22:50,20.722,25.094,23.364,19.337,19.318,24.540,25.949,21.995
1500650575,2017-07-21 15:22:55,20.786,25.029,23.365,19.401,19.381,24.604,25.822,22.060
1500650580,2017-07-21 15:23:00,20.722,25.156,23.428,19.336,19.382,24.541,25.822,21.994
1500650585,2017-07-21 15:23:05,20.721,25.221,23.493,19.401,19.317,24.412,25.823,21.930
1500650590,2017-07-21 15:23:10,20.721,25.222,23.493,19.401,19.254,24.604,25.886,21.932
1500650595,2017-07-21 15:23:15,20.786,25.157,23.493,19.465,19.254,24.540,25.950,22.123
1500650600,2017-07-21 15:23:20,20.721,25.221,23.429,19.465,19.317,24.605,25.887,22.188
1500650605,2017-07-21 15:23:25,20.721,25.157,23.430,19.466,19.382,24.731,25.887,22.187
1500650610,2017-07-21 15:23:30,20.785,25.285,23.557,19.401,19.445,24.732,25.950,22.123
1500650615,2017-07-21 15:23:35,20.851,25.221,23.492,19.529,19.511,24.861,25.950,22.122
1500650620,2017-07-21 15:23:40,20.978,25.221,23.557,19.659,19.445,24.860,25.950,22.058
1500650625,2017-07-21 15:23:45,20.786,25.158,23.622,19.530,19.510,24.797,26.014,22.059
1500650630,2017-07-21 15:23:50,20.851,25.348,23.685,19.594,19.382,24.796,26.078,22.060
1500650635,2017-07-21 15:23:55,20.915,25.349,23.621,19.658,19.382,24.796,26.141,22.060
1500650640,2017-07-21 15:24:00,20.979,25.412,23.684,19.530,19.510,24.733,26.141,22.188
1500650645,2017-07-21 15:24:05,20.914,25.222,23.557,19.466,19.382,24.731,26.141,22.124
1500650650,2017-07-21 15:24:10,20.980,25.349,23.685,19.657,19.510,24.860,26.078,22.188
1500650655,2017-07-21 15:24:15,20.914,25.350,23.621,19.594,19.447,24.925,25.949,22.060
1500650660,2017-07-21 15:24:20,20.979,25.348,23.750,19.594,19.510,24.861,26.078,22.123
1500650665,2017-07-21 15:24:25,21.043,25.540,23.813,19.722,19.511,24.860,26.142,21.996
1500650670,2017-07-21 15:24:30,20.979,25.477,23.686,19.659,19.638,24.924,26.142,21.995
1500650675,2017-07-21 15:24:35,21.043,25.476,23.814,19.594,19.639,24.925,26.014,21.931
1500650680,2017-07-21 15:24:40,21.107,25.412,23.750,19.596,19.510,24.925,26.077,21.867
1500650685,2017-07-21 15:24:45,21.043,25.412,23.815,19.724,19.574,24.988,26.141,21.931
1500650690,2017-07-21 15:24:50,20.979,25.477,23.815,19.595,19.639,24.925,26.078,21.995
1500650695,2017-07-21 15:24:55,21.108,25.540,23.878,19.787,19.575,25.053,26.014,21.995
1500650700,2017-07-21 15:25:00,21.172,25.540,23.879,19.722,19.704,24.989,25.950,21.995
1500650705,2017-07-21 15:25:05,21.236,25.413,23.942,19.723,19.702,24.988,26.078,21.803
1500650710,2017-07-21 15:25:10,21.107,25.540,23.878,19.851,19.639,24.989,26.079,22.059
1500650715,2017-07-21 15:25:15,21.109,25.477,23.942,19.851,19.575,25.180,26.014,21.867
1500650720,2017-07-21 15:25:20,21.173,25.541,24.006,19.851,19.575,25.115,25.950,22.059
1500650725,2017-07-21 15:25:25,21.237,25.541,24.006,19.853,19.575,25.117,26.144,22.124
1500650730,2017-07-21 15:25:30,21.236,25.540,24.134,19.786,19.703,25.117,26.207,21.931
1500650735,2017-07-21 15:25:35,21.172,25.603,24.071,19.788,19.703,25.181,26.207,21.868
1500650740,2017-07-21 15:25:40,21.108,25.668,24.071,19.851,19.703,25.180,26.270,22.060
1500650745,2017-07-21 15:25:45,21.235,25.669,24.071,19.724,19.704,25.181,26.269,22.060
1500650750,2017-07-21 15:25:50,21.237,25.669,24.197,19.916,19.831,25.182,26.333,22.188
1500650755,2017-07-21 15:25:55,21.236,25.797,24.134,19.917,19.767,25.180,26.270,22.251
1500650760,2017-07-21 15:26:00,21.236,25.732,24.070,19.917,19.767,25.118,26.206,22.252
1500650765,2017-07-21 15:26:05,21.236,25.733,24.263,19.852,19.831,25.308,26.206,22.253
1500650770,2017-07-21 15:26:10,21.236,25.798,24.134,19.916,19.768,25.244,26.334,22.251
1500650775,2017-07-21 15:26:15,21.365,25.732,24.198,19.852,19.767,25.180,26.206,22.251
1500650780,2017-07-21 15:26:20,21.235,25.796,24.262,19.981,19.894,25.309,26.334,22.124
1500650785,2017-07-21 15:26:25,21.237,25.797,24.262,19.982,19.767,25.246,26.270,22.187
1500650790,2017-07-21 15:26:30,21.301,25.732,24.199,19.916,19.897,25.246,26.143,22.253
1500650795,2017-07-21 15:26:35,21.236,25.733,24.263,19.980,19.961,25.373,26.207,22.188
1500650800,2017-07-21 15:26:40,21.300,25.732,24.326,19.980,20.024,25.373,26.142,22.251
1500650805,2017-07-21 15:26:45,21.237,25.797,24.263,19.981,19.896,25.373,26.333,22.252
1500650810,2017-07-21 15:26:50,21.365,25.797,24.390,20.109,19.960,25.309,26.271,22.124
1500650815,2017-07-21 15:26:55,21.300,25.796,24.454,19.980,19.960,25.436,26.206,22.252
1500650820,2017-07-21 15:27:00,21.429,25.733,24.454,19.917,20.024,25.437,26.143,22.253
1500650825,2017-07-21 15:27:05,21.558,25.796,24.519,19.981,20.024,25.437,26.333,22.252
1500650830,2017-07-21 15:27:10,21.492,25.797,24.455,20.109,19.896,25.309,26.335,22.188
1500650835,2017-07-21 15:27:15,21.430,25.860,24.455,20.171,20.025,25.437,26.398,22.124
1500650840,2017-07-21 15:27:20,21.493,25.797,24.519,20.108,20.153,25.500,26.334,22.252
1500650845,2017-07-21 15:27:25,21.494,25.988,24.455,20.045,20.090,25.629,26.335,22.253
1500650850,2017-07-21 15:27:30,21.493,25.988,24.454,20.173,20.089,25.501,26.397,22.379
1500650855,2017-07-21 15:27:35,21.493,25.988,24.519,20.173,20.090,25.501,26.461,22.252
1500650860,2017-07-21 15:27:40,21.558,25.861,24.455,20.174,20.154,25.565,26.462,22.126
1500650865,2017-07-21 15:27:45,21.686,25.988,24.581,20.174,20.153,25.692,26.527,22.316
1500650870,2017-07-21 15:27:50,21.622,25.987,24.646,20.173,20.218,25.693,26.462,22.252
