POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500629055,2017-07-21 09:24:15,17.417,20.145,16.206,19.385,15.952,15.971,20.290,21.528
1500629060,2017-07-21 09:24:20,17.545,20.208,16.272,19.449,15.888,16.036,20.290,21.527
1500629065,2017-07-21 09:24:25,17.545,20.465,16.271,19.513,15.951,16.164,20.419,21.590
1500629070,2017-07-21 09:24:30,17.673,20.400,16.335,19.513,15.951,16.228,20.546,21.398
1500629075,2017-07-21 09:24:35,17.609,20.464,16.335,19.705,16.015,16.100,20.803,21.397
1500629080,2017-07-21 09:24:40,17.738,20.591,16.335,19.705,15.950,16.164,20.738,21.269
1500629085,2017-07-21 09:24:45,17.802,20.592,16.271,19.769,15.952,16.228,20.866,21.461
1500629090,2017-07-21 09:24:50,17.931,20.719,16.400,19.769,16.014,16.356,20.867,21.333
1500629095,2017-07-21 09:24:55,17.737,20.783,16.336,19.897,16.014,16.228,20.995,21.396
1500629100,2017-07-21 09:25:00,17.996,20.912,16.334,19.961,15.950,16.420,21.059,21.332
1500629105,2017-07-21 09:25:05,17.931,20.911,16.335,20.089,16.015,16.421,21.123,21.332
1500629110,2017-07-21 09:25:10,17.932,20.911,16.399,20.090,16.014,16.356,21.186,21.268
1500629115,2017-07-21 09:25:15,18.059,21.039,16.463,20.091,16.015,16.548,21.123,21.267
1500629120,2017-07-21 09:25:20,18.059,21.168,16.527,20.217,16.079,16.420,21.251,21.332
1500629125,2017-07-21 09:25:25,18.059,21.231,16.591,20.218,16.143,16.548,21.315,21.394
1500629130,2017-07-21 09:25:30,18.188,21.295,16.462,20.281,16.078,16.484,21.314,21.267
1500629135,2017-07-21 09:25:35,18.188,21.296,16.527,20.281,16.143,16.548,21.379,21.460
1500629140,2017-07-21 09:25:40,18.380,21.231,16.528,20.281,16.208,16.484,21.571,21.523
1500629145,2017-07-21 09:25:45,18.445,21.360,16.655,20.346,16.271,16.742,21.571,21.460
1500629150,2017-07-21 09:25:50,18.381,21.358,16.591,20.473,16.141,16.484,21.698,21.588
1500629155,2017-07-21 09:25:55,18.444,21.231,16.656,20.475,16.207,16.741,21.635,21.587
1500629160,2017-07-21 09:26:00,18.510,21.360,16.654,20.538,16.142,16.676,21.762,21.524
1500629165,2017-07-21 09:26:05,18.510,21.488,16.720,20.666,16.206,16.676,21.827,21.587
1500629170,2017-07-21 09:26:10,18.573,21.680,16.655,20.667,16.270,16.804,21.763,21.715
1500629175,2017-07-21 09:26:15,18.701,21.743,16.655,20.666,16.270,16.805,21.827,21.650
1500629180,2017-07-21 09:26:20,18.637,21.806,16.847,20.730,16.334,16.869,21.954,21.652
1500629185,2017-07-21 09:26:25,18.766,21.870,16.783,20.730,16.399,16.870,21.954,21.586
1500629190,2017-07-21 09:26:30,18.766,21.743,16.847,20.793,16.334,16.933,21.891,21.649
1500629195,2017-07-21 09:26:35,18.766,21.935,16.782,20.922,16.333,16.933,22.019,21.650
1500629200,2017-07-21 09:26:40,18.893,22.063,16.847,20.922,16.333,16.933,22.020,21.714
1500629205,2017-07-21 09:26:45,18.894,22.063,16.847,20.986,16.462,16.997,22.019,21.521
1500629210,2017-07-21 09:26:50,18.960,21.934,16.911,20.985,16.463,17.062,22.210,21.649
1500629215,2017-07-21 09:26:55,19.022,22.062,16.912,20.987,16.396,17.126,22.147,21.586
1500629220,2017-07-21 09:27:00,18.958,22.190,16.847,20.985,16.398,16.997,22.274,21.520
1500629225,2017-07-21 09:27:05,19.152,22.189,16.976,21.113,16.397,17.062,22.211,21.393
1500629230,2017-07-21 09:27:10,19.215,22.190,16.911,21.050,16.397,17.191,22.274,21.584
1500629235,2017-07-21 09:27:15,19.152,22.190,16.912,21.178,16.526,17.125,22.402,21.457
1500629240,2017-07-21 09:27:20,19.216,22.317,16.976,21.243,16.462,17.062,22.403,21.457
1500629245,2017-07-21 09:27:25,19.153,22.381,16.911,21.435,16.526,17.254,22.532,21.584
1500629250,2017-07-21 09:27:30,19.407,22.318,17.039,21.306,16.590,17.190,22.530,21.585
1500629255,2017-07-21 09:27:35,19.344,22.510,16.975,21.498,16.589,17.255,22.531,21.520
1500629260,2017-07-21 09:27:40,19.344,22.509,17.040,21.499,16.655,17.319,22.658,21.649
1500629265,2017-07-21 09:27:45,19.408,22.573,17.039,21.435,16.719,17.254,22.595,21.521
1500629270,2017-07-21 09:27:50,19.408,22.638,17.104,21.498,16.653,17.318,22.659,21.520
1500629275,2017-07-21 09:27:55,19.471,22.637,17.167,21.627,16.719,17.319,22.723,21.584
1500629280,2017-07-21 09:28:00,19.472,22.766,17.102,21.692,16.783,17.447,22.722,21.520
1500629285,2017-07-21 09:28:05,19.473,22.766,17.104,21.498,16.718,17.382,22.787,21.519
1500629290,2017-07-21 09:28:10,19.473,22.765,17.040,21.625,16.847,17.575,22.787,21.520
1500629295,2017-07-21 09:28:15,19.537,22.829,17.103,21.755,16.718,17.511,22.851,21.456
1500629300,2017-07-21 09:28:20,19.602,22.958,17.168,21.756,16.782,17.639,22.915,21.456
1500629305,2017-07-21 09:28:25,19.730,23.022,17.104,21.756,16.847,17.511,23.043,21.455
1500629310,2017-07-21 09:28:30,19.730,22.957,17.360,21.883,16.782,17.704,22.914,21.519
1500629315,2017-07-21 09:28:35,19.729,23.148,17.168,21.883,16.910,17.575,23.107,21.456
1500629320,2017-07-21 09:28:40,19.794,23.149,17.102,21.819,16.975,17.641,22.851,21.584
1500629325,2017-07-21 09:28:45,19.729,23.149,17.297,22.011,16.974,17.703,23.042,21.584
1500629330,2017-07-21 09:28:50,19.858,23.148,17.295,21.946,16.974,17.769,23.107,21.584
1500629335,2017-07-21 09:28:55,19.794,23.212,17.361,21.948,16.975,17.768,23.107,21.519
1500629340,2017-07-21 09:29:00,19.923,23.276,17.360,22.010,16.911,17.705,23.107,21.519
1500629345,2017-07-21 09:29:05,19.922,23.276,17.424,22.012,16.975,17.768,23.171,21.584
1500629350,2017-07-21 09:29:10,19.987,23.341,17.360,22.139,17.039,17.897,23.363,21.712
1500629355,2017-07-21 09:29:15,19.987,23.404,17.361,22.011,16.974,17.896,23.362,21.455
1500629360,2017-07-21 09:29:20,20.051,23.404,17.361,22.267,17.040,17.832,23.363,21.455
1500629365,2017-07-21 09:29:25,19.987,23.532,17.360,22.139,17.039,17.896,23.361,21.583
1500629370,2017-07-21 09:29:30,20.115,23.596,17.489,22.268,17.168,17.960,23.299,21.519
1500629375,2017-07-21 09:29:35,20.115,23.595,17.489,22.139,17.039,17.897,23.490,21.519
1500629380,2017-07-21 09:29:40,20.180,23.660,17.361,22.267,17.168,18.025,23.363,21.519
1500629385,2017-07-21 09:29:45,20.243,23.597,17.489,22.267,17.169,18.024,23.426,21.648
1500629390,2017-07-21 09:29:50,20.308,23.596,17.424,22.395,17.295,18.090,23.426,21.584
1500629395,2017-07-21 09:29:55,20.308,23.724,17.553,22.395,17.168,18.154,23.426,21.712
1500629400,2017-07-21 09:30:00,20.371,23.787,17.553,22.460,17.167,18.090,23.554,21.647
1500629405,2017-07-21 09:30:05,20.309,23.788,17.618,22.459,17.231,18.154,23.490,21.647
1500629410,2017-07-21 09:30:10,20.437,23.788,17.617,22.461,17.231,18.154,23.619,21.647
1500629415,2017-07-21 09:30:15,20.436,23.914,17.617,22.524,17.424,18.218,23.619,21.711
1500629420,2017-07-21 09:30:20,20.564,24.106,17.682,22.587,17.232,18.218,23.683,21.647
1500629425,2017-07-21 09:30:25,20.436,24.044,17.746,22.653,17.359,18.348,23.682,21.583
1500629430,2017-07-21 09:30:30,20.502,24.108,17.682,22.524,17.424,18.282,23.682,21.711
1500629435,2017-07-21 09:30:35,20.564,24.107,17.616,22.715,17.361,18.347,23.682,21.519
1500629440,2017-07-21 09:30:40,20.692,24.172,17.680,22.717,17.360,18.348,23.682,21.519
1500629445,2017-07-21 09:30:45,20.630,24.044,17.681,22.716,17.360,18.347,23.874,21.519
1500629450,2017-07-21 09:30:50,20.564,24.108,17.810,22.844,17.488,18.475,23.746,21.519
1500629455,2017-07-21 09:30:55,20.693,24.298,17.746,22.780,17.426,18.411,23.683,21.519
1500629460,2017-07-21 09:31:00,20.757,24.300,17.875,22.844,17.488,18.347,23.937,21.518
1500629465,2017-07-21 09:31:05,20.822,24.362,17.875,22.844,17.362,18.475,23.811,21.583
1500629470,2017-07-21 09:31:10,20.950,24.300,17.874,22.908,17.488,18.540,23.874,21.647
1500629475,2017-07-21 09:31:15,20.886,24.298,17.875,22.972,17.425,18.476,23.875,21.711
1500629480,2017-07-21 09:31:20,20.822,24.427,17.809,23.036,17.553,18.603,23.938,21.583
1500629485,2017-07-21 09:31:25,20.951,24.490,17.938,22.971,17.425,18.669,24.130,21.454
1500629490,2017-07-21 09:31:30,20.886,24.489,18.003,23.100,17.553,18.604,24.131,21.647
1500629495,2017-07-21 09:31:35,21.013,24.555,17.939,23.164,17.617,18.668,24.194,21.519
1500629500,2017-07-21 09:31:40,20.950,24.427,17.939,23.165,17.681,18.732,24.193,21.519
1500629505,2017-07-21 09:31:45,21.014,24.554,18.066,23.163,17.681,18.732,24.258,21.519
1500629510,2017-07-21 09:31:50,21.015,24.555,18.003,23.293,17.681,18.862,24.195,21.583
1500629515,2017-07-21 09:31:55,21.143,24.554,18.132,23.101,17.745,18.733,24.258,21.519
1500629520,2017-07-21 09:32:00,21.143,24.618,18.132,23.293,17.745,18.796,24.323,21.581
1500629525,2017-07-21 09:32:05,21.079,24.554,18.131,23.293,17.746,18.861,24.386,21.583
1500629530,2017-07-21 09:32:10,21.142,24.619,18.067,23.292,17.682,18.926,24.386,21.519
1500629535,2017-07-21 09:32:15,21.271,24.746,18.131,23.357,17.746,18.926,24.386,21.518
1500629540,2017-07-21 09:32:20,21.270,24.683,18.132,23.357,17.745,19.054,24.386,21.519
1500629545,2017-07-21 09:32:25,21.271,24.810,18.132,23.357,17.874,18.861,24.324,21.583
1500629550,2017-07-21 09:32:30,21.400,24.810,18.195,23.357,17.747,18.989,24.386,21.581
1500629555,2017-07-21 09:32:35,21.271,24.936,18.259,23.485,17.810,19.054,24.515,21.455
1500629560,2017-07-21 09:32:40,21.400,24.873,18.132,23.484,17.874,18.990,24.577,21.519
1500629565,2017-07-21 09:32:45,21.400,24.873,18.260,23.548,17.938,19.054,24.514,21.454
1500629570,2017-07-21 09:32:50,21.464,24.939,18.260,23.676,18.002,19.118,24.578,21.326
1500629575,2017-07-21 09:32:55,21.400,24.874,18.324,23.550,17.939,18.990,24.705,21.455
1500629580,2017-07-21 09:33:00,21.401,25.066,18.260,23.485,17.873,19.118,24.706,21.454
1500629585,2017-07-21 09:33:05,21.528,25.064,18.196,23.550,17.939,19.117,24.706,21.455
1500629590,2017-07-21 09:33:10,21.592,25.192,18.325,23.677,18.002,19.054,24.642,21.582
1500629595,2017-07-21 09:33:15,21.528,25.130,18.388,23.741,18.066,19.183,24.642,21.454
1500629600,2017-07-21 09:33:20,21.530,25.128,18.388,23.742,18.131,19.118,24.770,21.519
1500629605,2017-07-21 09:33:25,21.720,25.130,18.389,23.869,18.066,19.247,24.771,21.583
1500629610,2017-07-21 09:33:30,21.656,25.193,18.388,23.806,18.131,19.248,24.898,21.711
1500629615,2017-07-21 09:33:35,21.720,25.321,18.325,23.805,18.195,19.311,24.770,21.646
1500629620,2017-07-21 09:33:40,21.785,25.383,18.389,23.805,18.260,19.247,24.899,21.710
1500629625,2017-07-21 09:33:45,21.722,25.321,18.388,23.934,18.195,19.312,24.835,21.519
1500629630,2017-07-21 09:33:50,21.657,25.384,18.390,23.805,18.130,19.312,24.898,21.519
1500629635,2017-07-21 09:33:55,21.785,25.448,18.453,23.869,18.195,19.311,24.897,21.454
1500629640,2017-07-21 09:34:00,21.850,25.448,18.389,24.125,18.260,19.375,25.028,21.454
1500629645,2017-07-21 09:34:05,21.848,25.512,18.582,23.933,18.260,19.440,25.026,21.519
1500629650,2017-07-21 09:34:10,21.913,25.512,18.454,24.061,18.323,19.441,24.962,21.519
1500629655,2017-07-21 09:34:15,21.977,25.448,18.453,24.124,18.388,19.504,24.963,21.519
1500629660,2017-07-21 09:34:20,22.043,25.576,18.517,24.061,18.324,19.439,25.026,21.391
1500629665,2017-07-21 09:34:25,21.978,25.576,18.582,24.062,18.389,19.439,25.154,21.390
1500629670,2017-07-21 09:34:30,22.106,25.575,18.645,24.254,18.452,19.569,24.962,21.582
1500629675,2017-07-21 09:34:35,22.042,25.575,18.646,24.189,18.388,19.568,25.027,21.455
1500629680,2017-07-21 09:34:40,22.106,25.705,18.646,24.253,18.387,19.568,25.155,21.390
1500629685,2017-07-21 09:34:45,22.107,25.768,18.647,24.317,18.516,19.504,25.154,21.518
1500629690,2017-07-21 09:34:50,22.042,25.641,18.646,24.317,18.452,19.569,25.154,21.455
1500629695,2017-07-21 09:34:55,22.106,25.832,18.583,24.318,18.451,19.568,25.154,21.326
1500629700,2017-07-21 09:35:00,22.106,25.639,18.646,24.318,18.388,19.826,25.218,21.390
1500629705,2017-07-21 09:35:05,22.107,25.832,18.646,24.318,18.454,19.633,25.282,21.389
1500629710,2017-07-21 09:35:10,22.234,25.768,18.710,24.383,18.519,19.761,25.282,21.454
1500629715,2017-07-21 09:35:15,22.299,25.895,18.647,24.445,18.516,19.697,25.346,21.454
1500629720,2017-07-21 09:35:20,22.299,25.767,18.646,24.382,18.517,19.825,25.410,21.454
1500629725,2017-07-21 09:35:25,22.299,25.896,18.776,24.510,18.518,19.762,25.410,21.454
1500629730,2017-07-21 09:35:30,22.233,26.023,18.711,24.573,18.710,19.825,25.410,21.454
1500629735,2017-07-21 09:35:35,22.362,26.086,18.903,24.573,18.517,19.825,25.475,21.517
1500629740,2017-07-21 09:35:40,22.427,25.960,18.840,24.638,18.518,19.826,25.474,21.518
1500629745,2017-07-21 09:35:45,22.299,26.023,18.904,24.638,18.518,19.826,25.537,21.454
1500629750,2017-07-21 09:35:50,22.427,26.088,18.775,24.701,18.645,19.825,25.474,21.454
1500629755,2017-07-21 09:35:55,22.491,26.088,18.839,24.703,18.710,19.890,25.538,21.517
1500629760,2017-07-21 09:36:00,22.427,26.215,18.903,24.829,18.581,19.955,25.474,21.454
1500629765,2017-07-21 09:36:05,22.556,26.087,18.904,24.766,18.709,19.955,25.665,21.518
1500629770,2017-07-21 09:36:10,22.556,26.086,18.903,24.766,18.646,20.018,25.666,21.518
1500629775,2017-07-21 09:36:15,22.619,26.087,19.032,24.767,18.711,20.019,25.667,21.582
1500629780,2017-07-21 09:36:20,22.556,26.151,18.903,24.830,18.838,20.083,25.665,21.518
1500629785,2017-07-21 09:36:25,22.684,26.086,19.033,24.895,18.775,20.082,25.858,21.518
1500629790,2017-07-21 09:36:30,22.620,26.214,19.032,24.894,18.711,20.084,25.730,21.582
1500629795,2017-07-21 09:36:35,22.620,26.279,19.031,24.830,18.904,20.212,25.730,21.583
1500629800,2017-07-21 09:36:40,22.619,26.343,19.032,24.958,18.839,20.147,25.794,21.582
1500629805,2017-07-21 09:36:45,22.812,26.343,19.033,25.022,18.902,20.083,25.858,21.646
1500629810,2017-07-21 09:36:50,22.812,26.342,19.096,24.957,18.839,20.274,25.922,21.645
1500629815,2017-07-21 09:36:55,22.811,26.406,19.097,25.086,18.903,20.083,25.730,21.646
1500629820,2017-07-21 09:37:00,22.748,26.470,19.032,25.022,19.031,20.339,25.922,21.711
1500629825,2017-07-21 09:37:05,22.875,26.533,19.033,25.215,19.096,20.341,25.985,21.839
1500629830,2017-07-21 09:37:10,22.812,26.470,19.226,25.150,19.094,20.275,25.922,21.519
1500629835,2017-07-21 09:37:15,22.941,26.342,19.161,25.277,19.160,20.339,26.049,21.518
1500629840,2017-07-21 09:37:20,22.877,26.407,19.225,25.086,19.031,20.275,25.985,21.645
1500629845,2017-07-21 09:37:25,22.941,26.533,19.224,25.150,19.032,20.276,26.113,21.582
1500629850,2017-07-21 09:37:30,23.069,26.596,19.288,25.279,19.160,20.404,26.114,21.646
1500629855,2017-07-21 09:37:35,23.069,26.469,19.353,25.341,19.095,20.340,26.241,21.519
1500629860,2017-07-21 09:37:40,23.132,26.534,19.355,25.341,19.224,20.339,26.177,21.647
1500629865,2017-07-21 09:37:45,22.940,26.469,19.353,25.343,19.095,20.403,26.177,21.646
1500629870,2017-07-21 09:37:50,23.068,26.598,19.289,25.214,19.224,20.405,26.177,21.646
1500629875,2017-07-21 09:37:55,23.068,26.661,19.354,25.407,19.224,20.533,26.242,21.582
1500629880,2017-07-21 09:38:00,23.068,26.788,19.419,25.470,19.288,20.404,26.305,21.646
1500629885,2017-07-21 09:38:05,23.261,26.725,19.418,25.405,19.224,20.404,26.305,21.774
1500629890,2017-07-21 09:38:10,23.261,26.726,19.418,25.534,19.289,20.533,26.369,21.711
1500629895,2017-07-21 09:38:15,23.197,26.788,19.354,25.534,19.288,20.661,26.369,21.709
1500629900,2017-07-21 09:38:20,23.326,26.788,19.546,25.663,19.224,20.597,26.369,21.647
1500629905,2017-07-21 09:38:25,23.197,26.725,19.482,25.534,19.290,20.597,26.432,21.775
1500629910,2017-07-21 09:38:30,23.260,26.789,19.547,25.597,19.480,20.726,26.433,21.712
1500629915,2017-07-21 09:38:35,23.327,26.788,19.547,25.535,19.289,20.661,26.496,21.839
1500629920,2017-07-21 09:38:40,23.261,26.725,19.547,25.534,19.417,20.661,26.433,21.838
1500629925,2017-07-21 09:38:45,23.325,26.852,19.612,25.662,19.353,20.788,26.560,21.839
1500629930,2017-07-21 09:38:50,23.453,26.854,19.610,25.597,19.289,20.662,26.560,21.711
1500629935,2017-07-21 09:38:55,23.453,26.917,19.676,25.599,19.481,20.789,26.432,21.711
1500629940,2017-07-21 09:39:00,23.518,27.043,19.612,25.662,19.481,20.789,26.560,21.775
1500629945,2017-07-21 09:39:05,23.453,26.917,19.611,25.726,19.481,20.726,26.560,21.711
1500629950,2017-07-21 09:39:10,23.453,26.853,19.805,25.789,19.416,20.918,26.561,21.582
1500629955,2017-07-21 09:39:15,23.518,26.852,19.739,25.727,19.481,20.853,26.688,21.775
1500629960,2017-07-21 09:39:20,23.582,27.044,19.676,25.790,19.417,20.982,26.624,21.775
1500629965,2017-07-21 09:39:25,23.582,27.044,19.676,25.790,19.610,20.854,26.624,21.775
1500629970,2017-07-21 09:39:30,23.582,27.043,19.676,25.854,19.546,20.919,26.560,21.774
1500629975,2017-07-21 09:39:35,23.583,26.979,19.675,25.853,19.546,20.982,26.753,21.903
1500629980,2017-07-21 09:39:40,23.646,27.106,19.739,25.726,19.545,20.982,26.561,21.711
1500629985,2017-07-21 09:39:45,23.710,27.043,19.931,25.854,19.546,20.982,26.687,21.710
1500629990,2017-07-21 09:39:50,23.582,27.043,19.804,25.855,19.609,20.853,26.624,21.839
1500629995,2017-07-21 09:39:55,23.583,27.235,19.932,25.917,19.546,21.047,26.689,21.775
1500630000,2017-07-21 09:40:00,23.646,27.108,19.932,25.918,19.674,21.112,26.625,21.775
1500630005,2017-07-21 09:40:05,23.839,27.234,19.932,25.853,19.545,21.110,26.816,21.711
1500630010,2017-07-21 09:40:10,23.711,27.235,19.996,25.917,19.738,21.111,26.753,21.774
1500630015,2017-07-21 09:40:15,23.839,27.171,19.932,25.982,19.610,21.110,26.817,21.774
1500630020,2017-07-21 09:40:20,23.774,27.171,19.934,25.919,19.802,21.111,26.880,21.775
1500630025,2017-07-21 09:40:25,23.839,27.299,19.933,26.045,19.674,21.112,26.880,21.775
1500630030,2017-07-21 09:40:30,23.775,27.236,19.933,25.917,19.738,21.111,26.880,21.775
1500630035,2017-07-21 09:40:35,23.774,27.298,20.062,26.046,19.867,21.176,26.945,21.839
1500630040,2017-07-21 09:40:40,23.837,27.300,19.996,26.109,19.675,21.175,26.945,21.774
1500630045,2017-07-21 09:40:45,23.775,27.363,20.062,26.111,19.803,21.175,26.944,21.903
1500630050,2017-07-21 09:40:50,23.838,27.299,20.125,26.110,19.867,21.175,27.007,21.775
1500630055,2017-07-21 09:40:55,23.839,27.362,20.125,26.110,19.931,21.368,27.007,21.775
1500630060,2017-07-21 09:41:00,24.031,27.362,20.061,26.109,19.866,21.432,26.944,21.711
1500630065,2017-07-21 09:41:05,23.967,27.363,20.126,26.110,19.931,21.368,27.071,21.774
1500630070,2017-07-21 09:41:10,24.032,27.553,20.189,26.174,19.995,21.368,27.008,21.838
1500630075,2017-07-21 09:41:15,24.031,27.427,20.190,26.237,19.996,21.368,27.135,21.774
1500630080,2017-07-21 09:41:20,24.032,27.362,20.190,26.111,19.931,21.368,27.071,21.838
1500630085,2017-07-21 09:41:25,24.030,27.362,20.190,26.174,19.996,21.305,27.136,21.839
1500630090,2017-07-21 09:41:30,24.031,27.554,20.253,26.302,20.060,21.431,27.199,21.775
1500630095,2017-07-21 09:41:35,24.094,27.363,20.190,26.175,20.124,21.496,27.199,21.839
1500630100,2017-07-21 09:41:40,24.095,27.553,20.254,26.302,19.997,21.432,27.135,21.839
1500630105,2017-07-21 09:41:45,24.095,27.490,20.254,26.302,20.060,21.497,27.199,21.839
1500630110,2017-07-21 09:41:50,24.287,27.490,20.190,26.429,20.124,21.562,27.135,21.774
1500630115,2017-07-21 09:41:55,24.223,27.490,20.190,26.365,20.123,21.497,27.200,21.839
1500630120,2017-07-21 09:42:00,24.223,27.618,20.318,26.366,20.059,21.496,27.199,21.838
1500630125,2017-07-21 09:42:05,24.223,27.554,20.383,26.302,20.252,21.562,27.263,21.839
1500630130,2017-07-21 09:42:10,24.287,27.491,20.447,26.430,20.188,21.624,27.264,21.775
1500630135,2017-07-21 09:42:15,24.287,27.554,20.382,26.367,20.252,21.626,27.264,21.839
1500630140,2017-07-21 09:42:20,24.287,27.491,20.382,26.430,20.253,21.624,27.264,21.775
1500630145,2017-07-21 09:42:25,24.287,27.554,20.318,26.366,20.187,21.624,27.263,21.775
1500630150,2017-07-21 09:42:30,24.287,27.426,20.383,26.620,20.316,21.690,27.326,21.774
1500630155,2017-07-21 09:42:35,24.350,27.617,20.382,26.493,20.189,21.625,27.200,21.710
1500630160,2017-07-21 09:42:40,24.224,27.681,20.447,26.557,20.252,21.689,27.200,21.775
1500630165,2017-07-21 09:42:45,24.351,27.618,20.383,26.430,20.316,21.754,27.391,21.775
1500630170,2017-07-21 09:42:50,24.351,27.618,20.447,26.558,20.317,21.754,27.392,21.646
1500630175,2017-07-21 09:42:55,24.415,27.681,20.446,26.493,20.380,21.818,27.327,21.839
1500630180,2017-07-21 09:43:00,24.543,27.872,20.446,26.557,20.381,21.754,27.327,21.838
1500630185,2017-07-21 09:43:05,24.543,27.809,20.446,26.621,20.316,21.882,27.327,21.966
1500630190,2017-07-21 09:43:10,24.479,27.682,20.445,26.622,20.381,21.882,27.326,21.775
1500630195,2017-07-21 09:43:15,24.480,27.873,20.448,26.621,20.572,21.882,27.455,21.839
1500630200,2017-07-21 09:43:20,24.479,27.745,20.446,26.557,20.509,21.882,27.456,21.775
1500630205,2017-07-21 09:43:25,24.543,27.873,20.512,26.556,20.380,21.882,27.518,21.902
1500630210,2017-07-21 09:43:30,24.607,27.872,20.576,26.621,20.509,21.945,27.454,21.967
1500630215,2017-07-21 09:43:35,24.480,27.745,20.511,26.622,20.573,21.946,27.455,21.967
1500630220,2017-07-21 09:43:40,24.545,27.937,20.512,26.621,20.445,21.946,27.518,21.775
1500630225,2017-07-21 09:43:45,24.544,27.937,20.447,26.622,20.573,21.946,27.583,21.902
1500630230,2017-07-21 09:43:50,24.607,28.000,20.639,26.685,20.509,22.138,27.455,21.967
