POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500886460,2017-07-24 08:54:20,23.979,19.951,20.202,24.006,21.098,22.343,24.653,20.182
1500886465,2017-07-24 08:54:25,24.043,20.143,20.138,24.006,20.842,22.341,24.718,20.182
1500886470,2017-07-24 08:54:30,24.043,20.144,20.138,24.134,21.098,22.342,24.718,20.181
1500886475,2017-07-24 08:54:35,24.043,20.015,20.202,24.134,21.097,22.341,24.719,20.182
1500886480,2017-07-24 08:54:40,24.107,20.079,20.267,24.135,21.034,22.342,24.718,20.245
1500886485,2017-07-24 08:54:45,23.914,20.142,20.202,24.199,21.034,22.406,24.846,20.246
1500886490,2017-07-24 08:54:50,23.978,20.143,20.202,24.198,21.034,22.535,24.846,20.181
1500886495,2017-07-24 08:54:55,24.107,20.078,20.265,24.263,21.098,22.533,24.909,20.309
1500886500,2017-07-24 08:55:00,24.042,20.078,20.331,24.262,21.162,22.533,24.845,20.310
1500886505,2017-07-24 08:55:05,24.042,20.142,20.266,24.262,21.226,22.598,24.846,20.182
1500886510,2017-07-24 08:55:10,24.106,20.078,20.266,24.261,21.098,22.598,24.909,20.373
1500886515,2017-07-24 08:55:15,24.042,20.142,20.266,24.263,21.162,22.534,25.037,20.245
1500886520,2017-07-24 08:55:20,23.914,20.143,20.329,24.389,21.227,22.599,24.910,20.372
1500886525,2017-07-24 08:55:25,24.042,20.078,20.394,24.326,21.225,22.598,24.974,20.374
1500886530,2017-07-24 08:55:30,24.042,20.078,20.329,24.454,21.098,22.597,25.037,20.437
1500886535,2017-07-24 08:55:35,24.042,20.271,20.394,24.327,21.225,22.661,25.036,20.374
1500886540,2017-07-24 08:55:40,24.170,20.270,20.266,24.518,21.162,22.726,24.910,20.373
1500886545,2017-07-24 08:55:45,24.106,20.142,20.394,24.518,21.290,22.726,25.165,20.309
1500886550,2017-07-24 08:55:50,24.042,20.270,20.395,24.453,21.354,22.726,25.101,20.373
1500886555,2017-07-24 08:55:55,23.978,20.399,20.457,24.455,21.290,22.790,25.101,20.501
